animal_id,start_date,end_date,test_days,start_weight_g,end_weight_g,total_feed_g,AGE,ADG_g_lm,ADG_r2,ADG_pval,ADFI_g_lm,ADFI_r2,ADFI_pval,FCR_lm
ID040,2025-09-19,2025-12-22,95,41000,138900,372638.5,,1155.58176498212,0.99721707638762,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232550575419864,4163.08470044793,0.998870502540666,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000751511969464436,3.60258774117325
ID043,2025-09-12,2025-12-22,102,29500,114425,274972,,951.787463083121,0.987895594419169,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000653360891228979,2779.14955951661,0.978003026415035,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000715688794146036,2.91992662995804
ID044,2025-09-17,2025-12-24,99,32975,136850,293517,,1159.15503035393,0.995744295261206,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000461968046851359,3158.49758135067,0.987015113778346,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227763662063212,2.72482756718595
ID045,2025-09-17,2025-12-24,99,29100,114150,231580,,912.446059916727,0.993390305348342,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291176763715827,2426.05661370381,0.988946476304954,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100016905439619,2.65884935042102
ID046,2025-09-17,2025-12-24,99,36600,133875,283395,,1038.02665920228,0.994318400064168,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133498576834451,2943.10002437882,0.987680717338239,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000182142003223759,2.83528365893858
ID047,2025-09-12,2025-12-21,101,30366.6666666667,106750,245237.5,,936.28017374255,0.989398902749808,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125201500507266,2536.41227971232,0.985987270303087,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000749491147845259,2.70903128234963
ID051,2025-09-12,2025-12-26,106,40150,127900,300222,,1050.9102702975,0.969228451268829,0.00000000000000000000000000000000000000000000000000000000000000000000000000000001917797828078,3034.09597702597,0.977240323523195,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000295066400933718,2.88711230899575
ID052,2025-09-13,2025-12-24,103,31950,122400,293198,,1007.38730343623,0.995926591315092,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000395198045916904,3031.51950533761,0.993444949368627,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000433705807872687,3.00928897455528
ID054,2025-09-17,2025-12-22,97,39800,131800,176629,,1057.12568429449,0.989127289313771,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000391497894213384,1762.75265370375,0.917850285747726,0.00000000000000000000000000000000000000000000000000102081294426702,1.66749581425616
ID057,2025-09-19,2025-12-22,95,40700,128300,346275,,1109.49528634969,0.990497314795509,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000848644787017005,4018.05213062608,0.994628660130621,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000319015446606417,3.62151347559639
ID060,2025-09-12,2025-12-26,106,29300,119150,269555,,978.908968618189,0.99370813480582,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111366168623595,2777.77616558178,0.986491824147943,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000362997496278984,2.83762459496396
ID062,2025-09-19,2025-12-26,99,35550,114100,242207,,882.454582772092,0.994394349683741,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126135816669941,2589.57482251736,0.997709336397648,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000680597775058962,2.93451342774222
ID063,2025-10-09,2025-12-26,79,42900,119700,216617,,1043.98734177215,0.989314264091626,0.0000000000000000000000000000000000000000000000000000000000000000000000000000117092481109493,2821.77796981499,0.986191447127991,0.00000000000000000000000000000000000000000000000000000000000000000000000022695072294677,2.70288523328748
ID068,2025-09-17,2025-12-22,97,43262.5,106300,164423,,912.218870787125,0.965898593219242,0.00000000000000000000000000000000000000000000000000000000000000000000271495646984982,1627.16889333053,0.880693993179259,0.00000000000000000000000000000000000000000000120331169586236,1.78374833654394
ID070,2025-09-19,2025-12-24,97,35000,138325,316468,,1226.40458008265,0.994476330128324,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000631104612517418,3589.28136815434,0.986528702635871,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000998498401742894,2.92666989869888
ID071,2025-09-17,2025-12-22,97,32850,112900,186105,,923.576556911424,0.988018060478188,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044109997065085,1969.84095571218,0.946174042606958,0.0000000000000000000000000000000000000000000000000000000000000442388981868917,2.13283992644813
ID074,2025-09-13,2025-12-26,105,30400,109500,215336,,836.123284526626,0.995719191355374,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127439987169059,2226.31524985084,0.992113591670682,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000435616068851631,2.66266385717422
