animal_id,record_date,device_type,start_time,end_time,duration_sec,feed_g,daily_feed_g,weight_g,location,age_day,measurement_day,flag_weight_out_of_range,flag_weight_low,flag_daily_weight_low,flag_growth_curve_poor,is_outlier_wt,weighted_avg_weight_per_day,rlm_weight_daily,rlm_weight,flag_feed_negative,flag_feed_too_high,flag_duration_negative,flag_duration_too_long,flag_duration_zero_with_feed,flag_speed_too_slow,flag_speed_too_fast,flag_speed_extreme_low_feed,flag_speed_zero_long_duration,feed_speed,is_outlier_feed
982091101532966,2023-05-16,NEDAP,2023-05-16T13:09:00Z,2023-05-16T13:09:16Z,16,6,3223,,1908,,66,FALSE,,FALSE,FALSE,,64181.8181818182,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22.5,FALSE
982091101532966,2023-05-16,NEDAP,2023-05-16T13:29:00Z,2023-05-16T13:34:00Z,300,123,3223,64000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,64181.8181818182,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.6,FALSE
982091101532966,2023-05-16,NEDAP,2023-05-16T13:47:00Z,2023-05-16T13:58:45Z,705,526,3223,63500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,64181.8181818182,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.7659574468085,FALSE
982091101532966,2023-05-16,NEDAP,2023-05-16T14:45:00Z,2023-05-16T14:48:27Z,207,121,3223,65500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,64181.8181818182,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.0724637681159,FALSE
982091101532966,2023-05-16,NEDAP,2023-05-16T17:56:00Z,2023-05-16T18:04:46Z,526,356,3223,64500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,64181.8181818182,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.6083650190114,FALSE
982091101532966,2023-05-16,NEDAP,2023-05-16T20:36:00Z,2023-05-16T20:40:25Z,265,161,3223,65500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,64181.8181818182,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.4528301886792,FALSE
982091101532966,2023-05-17,NEDAP,2023-05-17T05:29:00Z,2023-05-17T05:44:51Z,951,596,2219,65000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,65300,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.602523659306,FALSE
982091101532966,2023-05-17,NEDAP,2023-05-17T08:06:00Z,2023-05-17T08:11:35Z,335,212,2219,65000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,65300,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.9701492537313,FALSE
982091101532966,2023-05-17,NEDAP,2023-05-17T11:25:00Z,2023-05-17T11:39:19Z,859,682,2219,65000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,65300,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.6367869615832,FALSE
982091101532966,2023-05-17,NEDAP,2023-05-17T14:01:00Z,2023-05-17T14:09:32Z,512,440,2219,65500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,65300,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.5625,FALSE
982091101532966,2023-05-17,NEDAP,2023-05-17T16:05:00Z,2023-05-17T16:10:33Z,333,289,2219,66000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,65300,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52.0720720720721,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T00:09:00Z,2023-05-18T00:22:35Z,815,587,2799,65500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.2147239263804,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T05:28:00Z,2023-05-18T05:34:46Z,406,221,2799,65500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.6600985221675,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T07:11:00Z,2023-05-18T07:24:26Z,806,509,2799,65000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.8908188585608,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T09:45:00Z,2023-05-18T09:46:03Z,63,50,2799,65000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.6190476190476,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T10:45:00Z,2023-05-18T10:48:50Z,230,124,2799,65500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.3478260869565,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T10:52:00Z,2023-05-18T10:55:50Z,230,113,2799,65500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.4782608695652,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T12:51:00Z,2023-05-18T13:00:28Z,568,296,2799,67000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.2676056338028,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T13:03:00Z,2023-05-18T13:10:23Z,443,315,2799,67000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.6636568848758,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T15:04:00Z,2023-05-18T15:07:29Z,209,163,2799,67000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46.7942583732058,FALSE
982091101532966,2023-05-18,NEDAP,2023-05-18T15:19:00Z,2023-05-18T15:27:28Z,508,421,2799,67500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,66050,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49.7244094488189,FALSE
982091101532966,2023-05-19,NEDAP,2023-05-19T04:27:00Z,2023-05-19T04:35:37Z,517,228,2618,66000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,67285.7142857143,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.4603481624758,FALSE
982091101532966,2023-05-19,NEDAP,2023-05-19T06:47:00Z,2023-05-19T06:59:25Z,745,326,2618,65500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,67285.7142857143,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.255033557047,FALSE
982091101532966,2023-05-19,NEDAP,2023-05-19T09:19:00Z,2023-05-19T09:35:53Z,1013,824,2618,67000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,67285.7142857143,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.8055281342547,FALSE
982091101532966,2023-05-19,NEDAP,2023-05-19T12:48:00Z,2023-05-19T12:58:36Z,636,423,2618,68000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,67285.7142857143,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.9056603773585,FALSE
982091101532966,2023-05-19,NEDAP,2023-05-19T13:34:00Z,2023-05-19T13:35:55Z,115,70,2618,68500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,67285.7142857143,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.5217391304348,FALSE
982091101532966,2023-05-19,NEDAP,2023-05-19T16:20:00Z,2023-05-19T16:25:12Z,312,314,2618,68000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,67285.7142857143,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60.3846153846154,FALSE
982091101532966,2023-05-19,NEDAP,2023-05-19T16:41:00Z,2023-05-19T16:49:49Z,529,433,2618,68000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,67285.7142857143,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49.1115311909263,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T00:19:00Z,2023-05-20T00:27:17Z,497,276,3192,69000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.3199195171026,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T03:57:00Z,2023-05-20T04:05:17Z,497,343,3192,68500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.4084507042254,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T07:03:00Z,2023-05-20T07:10:26Z,446,270,3192,69000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.322869955157,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T09:18:00Z,2023-05-20T09:19:11Z,71,60,3192,68250,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.7042253521127,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T09:28:00Z,2023-05-20T09:39:34Z,694,631,3192,68500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54.5533141210375,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T11:46:00Z,2023-05-20T11:46:52Z,52,50,3192,,1908,,66,FALSE,,FALSE,FALSE,,69022.7272727273,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57.6923076923077,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T13:16:00Z,2023-05-20T13:17:21Z,81,37,3192,69500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.4074074074074,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T13:57:00Z,2023-05-20T14:04:22Z,442,186,3192,69500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.2488687782805,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T14:13:00Z,2023-05-20T14:19:02Z,362,285,3192,69500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.2375690607735,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T14:32:00Z,2023-05-20T14:34:57Z,177,116,3192,69500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.3220338983051,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T16:55:00Z,2023-05-20T17:03:50Z,530,528,3192,69000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59.7735849056604,FALSE
982091101532966,2023-05-20,NEDAP,2023-05-20T22:49:00Z,2023-05-20T22:58:54Z,594,410,3192,69000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69022.7272727273,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.4141414141414,FALSE
982091101532966,2023-05-21,NEDAP,2023-05-21T06:09:00Z,2023-05-21T06:19:01Z,601,397,2474,68500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.6339434276206,FALSE
982091101532966,2023-05-21,NEDAP,2023-05-21T09:01:00Z,2023-05-21T09:14:26Z,806,705,2474,68000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52.4813895781638,FALSE
982091101532966,2023-05-21,NEDAP,2023-05-21T13:36:00Z,2023-05-21T13:49:03Z,783,726,2474,69500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55.632183908046,FALSE
982091101532966,2023-05-21,NEDAP,2023-05-21T16:08:00Z,2023-05-21T16:12:17Z,257,226,2474,70500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52.7626459143969,FALSE
982091101532966,2023-05-21,NEDAP,2023-05-21T21:43:00Z,2023-05-21T21:51:56Z,536,420,2474,71000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,69500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.0149253731343,FALSE
982091101532966,2023-05-22,NEDAP,2023-05-22T15:03:00Z,2023-05-22T15:15:58Z,778,373,1116,67500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,68837.9961426877,0.612443512006055,0.615852085320166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.7660668380463,FALSE
982091101532966,2023-05-22,NEDAP,2023-05-22T15:48:00Z,2023-05-22T15:48:59Z,59,33,1116,,1908,,66,FALSE,,FALSE,FALSE,,68837.9961426877,0.612443512006055,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.5593220338983,FALSE
982091101532966,2023-05-22,NEDAP,2023-05-22T17:11:00Z,2023-05-22T17:18:21Z,441,289,1116,69500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,68837.9961426877,0.612443512006055,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.3197278911565,FALSE
982091101532966,2023-05-22,NEDAP,2023-05-22T19:28:00Z,2023-05-22T19:37:45Z,585,421,1116,69000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,68837.9961426877,0.612443512006055,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.1794871794872,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T05:16:00Z,2023-05-23T05:30:12Z,852,527,2609,69500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,70293.9362039806,0.799827066632035,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.112676056338,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T06:51:00Z,2023-05-23T06:58:12Z,432,269,2609,69000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,70293.9362039806,0.799827066632035,0.887609732707025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.3611111111111,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T08:09:00Z,2023-05-23T08:16:18Z,438,284,2609,70000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,70293.9362039806,0.799827066632035,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.9041095890411,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T11:21:00Z,2023-05-23T11:28:44Z,464,331,2609,71000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,70293.9362039806,0.799827066632035,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.801724137931,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T12:13:00Z,2023-05-23T12:19:52Z,412,328,2609,70000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,70293.9362039806,0.799827066632035,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.7669902912621,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T12:38:00Z,2023-05-23T12:39:12Z,72,48,2609,70000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,70293.9362039806,0.799827066632035,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T14:18:00Z,2023-05-23T14:18:26Z,26,14,2609,,1908,,66,FALSE,,FALSE,FALSE,,70293.9362039806,0.799827066632035,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.3076923076923,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T15:35:00Z,2023-05-23T15:38:18Z,198,223,2609,70500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,70293.9362039806,0.799827066632035,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67.5757575757576,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T16:09:00Z,2023-05-23T16:17:59Z,539,543,2609,71000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,70293.9362039806,0.799827066632035,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60.4452690166976,FALSE
982091101532966,2023-05-23,NEDAP,2023-05-23T16:55:00Z,2023-05-23T16:56:16Z,76,42,2609,71500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,70293.9362039806,0.799827066632035,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.1578947368421,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T02:27:00Z,2023-05-24T02:38:36Z,696,459,3592,70500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.5689655172414,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T05:41:00Z,2023-05-24T05:44:05Z,185,144,3592,71500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46.7027027027027,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T06:48:00Z,2023-05-24T06:51:06Z,186,106,3592,72000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.1935483870968,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T07:08:00Z,2023-05-24T07:08:33Z,33,13,3592,,1908,,66,FALSE,,FALSE,FALSE,,72111.1111111111,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23.6363636363636,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T07:36:00Z,2023-05-24T07:42:18Z,378,303,3592,71500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.0952380952381,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T09:39:00Z,2023-05-24T09:52:46Z,826,673,3592,72500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.8861985472155,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T13:57:00Z,2023-05-24T14:07:02Z,602,461,3592,71500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.9468438538206,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T14:45:00Z,2023-05-24T14:48:25Z,205,226,3592,73000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66.1463414634147,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T17:53:00Z,2023-05-24T18:07:04Z,844,870,3592,72500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61.8483412322275,FALSE
982091101532966,2023-05-24,NEDAP,2023-05-24T23:07:00Z,2023-05-24T23:14:23Z,443,337,3592,74000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.6433408577878,FALSE
982091101532966,2023-05-25,NEDAP,2023-05-25T05:23:00Z,2023-05-25T05:37:04Z,844,594,2462,72500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,73642.8571428572,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.2274881516588,FALSE
982091101532966,2023-05-25,NEDAP,2023-05-25T08:42:00Z,2023-05-25T08:43:33Z,93,76,2462,73500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,73642.8571428572,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49.0322580645161,FALSE
982091101532966,2023-05-25,NEDAP,2023-05-25T09:09:00Z,2023-05-25T09:20:06Z,666,643,2462,73500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,73642.8571428572,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57.9279279279279,FALSE
982091101532966,2023-05-25,NEDAP,2023-05-25T13:05:00Z,2023-05-25T13:11:03Z,363,285,2462,74500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,73642.8571428572,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.1074380165289,FALSE
982091101532966,2023-05-25,NEDAP,2023-05-25T13:45:00Z,2023-05-25T13:47:48Z,168,164,2462,73500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,73642.8571428572,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58.5714285714286,FALSE
982091101532966,2023-05-25,NEDAP,2023-05-25T13:49:00Z,2023-05-25T13:53:00Z,240,245,2462,74000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,73642.8571428572,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61.25,FALSE
982091101532966,2023-05-25,NEDAP,2023-05-25T17:18:00Z,2023-05-25T17:26:20Z,500,455,2462,74000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,73642.8571428572,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54.6,FALSE
982091101532966,2023-05-26,NEDAP,2023-05-26T10:26:00Z,2023-05-26T10:42:27Z,987,640,1470,70500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72604.9814200821,0.460521313626288,0.397362603618288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.9057750759878,FALSE
982091101532966,2023-05-26,NEDAP,2023-05-26T15:18:00Z,2023-05-26T15:29:49Z,709,531,1470,71500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72604.9814200821,0.460521313626288,0.505508664774222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.9365303244006,FALSE
982091101532966,2023-05-26,NEDAP,2023-05-26T17:35:00Z,2023-05-26T17:42:07Z,427,299,1470,74000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,72604.9814200821,0.460521313626288,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.0140515222483,FALSE
982091101532966,2023-05-27,NEDAP,2023-05-27T00:03:00Z,2023-05-27T00:17:18Z,858,682,3627,74000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,75055.5555555556,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.6923076923077,FALSE
982091101532966,2023-05-27,NEDAP,2023-05-27T06:52:00Z,2023-05-27T06:58:46Z,406,170,3627,74000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,75055.5555555556,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.1231527093596,FALSE
982091101532966,2023-05-27,NEDAP,2023-05-27T08:28:00Z,2023-05-27T08:31:07Z,187,115,3627,74000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,75055.5555555556,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.8983957219251,FALSE
982091101532966,2023-05-27,NEDAP,2023-05-27T08:43:00Z,2023-05-27T08:53:40Z,640,593,3627,74500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,75055.5555555556,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55.59375,FALSE
982091101532966,2023-05-27,NEDAP,2023-05-27T13:10:00Z,2023-05-27T13:22:44Z,764,748,3627,75000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,75055.5555555556,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58.7434554973822,FALSE
982091101532966,2023-05-27,NEDAP,2023-05-27T14:41:00Z,2023-05-27T14:43:30Z,150,147,3627,76000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,75055.5555555556,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58.8,FALSE
982091101532966,2023-05-27,NEDAP,2023-05-27T16:14:00Z,2023-05-27T16:15:29Z,89,72,3627,75500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,75055.5555555556,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.5393258426966,FALSE
