animal_id,record_date,daily_feed_g,daily_weight_g,age_day,visits_n,visits_n_valid,total_duration_sec,location,n_outlier_wt,n_outlier_feed,has_feed_out_of_range_today,is_imputed_wt,is_imputed_feed
ID002,2025-11-23,2360,102200,,22,22,2468,99,0,0,FALSE,FALSE,FALSE
ID002,2025-11-24,3094,103150,,12,12,2938,99,0,0,FALSE,FALSE,FALSE
ID002,2025-11-25,4982,103400,,11,0,0,99,0,11,FALSE,FALSE,FALSE
ID002,2025-11-26,4108,103700,,14,14,3170,99,0,0,FALSE,FALSE,FALSE
ID002,2025-11-27,4189,106550,,10,10,3975,99,0,0,FALSE,FALSE,FALSE
ID002,2025-11-28,2783,105800,,11,11,2770,99,0,0,FALSE,FALSE,FALSE
ID002,2025-11-29,4292,106750,,18,18,3639,99,0,0,FALSE,FALSE,FALSE
ID002,2025-11-30,4367,108850,,26,26,4452,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-01,3519,110700,,18,18,3476,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-02,4016,110600,,18,18,3259,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-03,4005,111700,,13,13,4046,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-04,4877,113000,,19,19,3943,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-05,4360,115300,,9,9,4342,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-06,3920,115000,,17,17,3715,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-07,4268,116700,,15,15,4288,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-08,4022,116900,,9,9,3819,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-09,3786,117900,,8,8,3217,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-10,3542,120900,,9,9,3576,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-11,2057,117300,,1,1,1554,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-12,3640,121650,,6,6,2756,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-13,4710,124800,,7,7,3798,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-14,3819,125050,,14,14,3195,99,0,0,FALSE,FALSE,FALSE
ID002,2025-12-15,4355,124100,,12,12,3736,99,0,0,FALSE,FALSE,FALSE
