animal_id,record_date,device_type,start_time,end_time,duration_sec,feed_g,daily_feed_g,weight_g,location,age_day,measurement_day
982091101529889,2023-06-13,NEDAP,2023-06-13T17:03:00Z,2023-06-13T17:15:09Z,729,783,3463,99000,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T04:32:00Z,2023-06-14T04:44:29Z,749,410,3503,97000,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T04:47:00Z,2023-06-14T04:47:45Z,45,10,3503,,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T04:50:00Z,2023-06-14T04:56:13Z,373,328,3503,93000,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T05:10:00Z,2023-06-14T05:10:16Z,16,3,3503,,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T07:12:00Z,2023-06-14T07:18:10Z,370,247,3503,97000,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T07:23:00Z,2023-06-14T07:23:27Z,27,5,3503,,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T07:40:00Z,2023-06-14T07:40:21Z,21,7,3503,,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T08:34:00Z,2023-06-14T08:39:33Z,333,263,3503,96500,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T08:57:00Z,2023-06-14T09:04:32Z,452,434,3503,97500,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T10:25:00Z,2023-06-14T10:29:07Z,247,190,3503,99000,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T12:55:00Z,2023-06-14T13:05:56Z,656,520,3503,97500,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T13:28:00Z,2023-06-14T13:35:19Z,439,462,3503,98500,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T16:54:00Z,2023-06-14T17:03:34Z,574,529,3503,1e+05,1908,,66
982091101529889,2023-06-14,NEDAP,2023-06-14T18:47:00Z,2023-06-14T18:48:55Z,115,95,3503,99500,1908,,66
982091101529889,2023-06-15,NEDAP,2023-06-15T02:51:00Z,2023-06-15T03:08:54Z,1074,1097,3832,98000,1908,,66
982091101529889,2023-06-15,NEDAP,2023-06-15T05:57:00Z,2023-06-15T05:57:59Z,59,35,3832,,1908,,66
982091101529889,2023-06-15,NEDAP,2023-06-15T06:03:00Z,2023-06-15T06:05:06Z,126,97,3832,96500,1908,,66
982091101529889,2023-06-15,NEDAP,2023-06-15T06:11:00Z,2023-06-15T06:11:39Z,39,6,3832,,1908,,66
982091101529889,2023-06-15,NEDAP,2023-06-15T11:32:00Z,2023-06-15T11:49:29Z,1049,1179,3832,99500,1908,,66
982091101529889,2023-06-15,NEDAP,2023-06-15T15:44:00Z,2023-06-15T15:44:32Z,32,29,3832,,1908,,66
982091101529889,2023-06-15,NEDAP,2023-06-15T22:07:00Z,2023-06-15T22:26:43Z,1183,1389,3832,98000,1908,,66
982091101529889,2023-06-16,NEDAP,2023-06-16T03:46:00Z,2023-06-16T03:47:35Z,95,19,2919,100500,1908,,66
982091101529889,2023-06-16,NEDAP,2023-06-16T07:39:00Z,2023-06-16T07:55:00Z,960,1193,2919,101500,1908,,66
982091101529889,2023-06-16,NEDAP,2023-06-16T08:37:00Z,2023-06-16T08:38:23Z,83,57,2919,97500,1908,,66
982091101529889,2023-06-16,NEDAP,2023-06-16T08:55:00Z,2023-06-16T08:55:54Z,54,21,2919,,1908,,66
982091101529889,2023-06-16,NEDAP,2023-06-16T11:28:00Z,2023-06-16T11:34:20Z,380,398,2919,100500,1908,,66
982091101529889,2023-06-16,NEDAP,2023-06-16T12:49:00Z,2023-06-16T12:52:37Z,217,178,2919,101500,1908,,66
982091101529889,2023-06-16,NEDAP,2023-06-16T15:12:00Z,2023-06-16T15:24:59Z,779,916,2919,100500,1908,,66
982091101529889,2023-06-16,NEDAP,2023-06-16T17:16:00Z,2023-06-16T17:17:51Z,111,137,2919,101500,1908,,66
982091101529889,2023-06-17,NEDAP,2023-06-17T03:33:00Z,2023-06-17T03:35:49Z,169,35,1496,99000,1908,,66
982091101529889,2023-06-17,NEDAP,2023-06-17T04:36:00Z,2023-06-17T04:39:53Z,233,8,1496,98500,1908,,66
982091101529889,2023-06-17,NEDAP,2023-06-17T10:33:00Z,2023-06-17T10:35:36Z,156,,1496,98000,1908,,66
982091101529889,2023-06-17,NEDAP,2023-06-17T16:38:00Z,2023-06-17T16:47:06Z,546,783,1496,99000,1908,,66
982091101529889,2023-06-17,NEDAP,2023-06-17T20:23:00Z,2023-06-17T20:35:24Z,744,668,1496,99500,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T02:40:00Z,2023-06-18T02:55:00Z,900,646,4275,99500,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T05:40:00Z,2023-06-18T05:52:33Z,753,831,4275,99500,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T07:48:00Z,2023-06-18T07:56:09Z,489,483,4275,100500,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T09:09:00Z,2023-06-18T09:11:04Z,124,122,4275,102000,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T11:15:00Z,2023-06-18T11:16:55Z,115,52,4275,100500,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T11:44:00Z,2023-06-18T11:48:10Z,250,276,4275,102000,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T14:35:00Z,2023-06-18T14:40:09Z,309,379,4275,1e+05,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T14:59:00Z,2023-06-18T15:09:19Z,619,744,4275,102000,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T17:30:00Z,2023-06-18T17:30:21Z,21,34,4275,,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T18:14:00Z,2023-06-18T18:16:22Z,142,81,4275,103250,1908,,66
982091101529889,2023-06-18,NEDAP,2023-06-18T20:04:00Z,2023-06-18T20:12:03Z,483,627,4275,103000,1908,,66
982091101529889,2023-06-19,NEDAP,2023-06-19T07:00:00Z,2023-06-19T07:18:33Z,1113,1265,3804,102500,1908,,66
982091101529889,2023-06-19,NEDAP,2023-06-19T10:06:00Z,2023-06-19T10:13:08Z,428,419,3804,103500,1908,,66
982091101529889,2023-06-19,NEDAP,2023-06-19T13:33:00Z,2023-06-19T13:39:08Z,368,385,3804,103000,1908,,66
982091101529889,2023-06-19,NEDAP,2023-06-19T15:15:00Z,2023-06-19T15:24:02Z,542,589,3804,103000,1908,,66
982091101529889,2023-06-19,NEDAP,2023-06-19T16:23:00Z,2023-06-19T16:26:20Z,200,214,3804,102500,1908,,66
982091101529889,2023-06-19,NEDAP,2023-06-19T19:34:00Z,2023-06-19T19:46:56Z,776,932,3804,102500,1908,,66
982091101529889,2023-06-20,NEDAP,2023-06-20T06:53:00Z,2023-06-20T07:11:33Z,1113,1230,3966,99250,1908,,66
982091101529889,2023-06-20,NEDAP,2023-06-20T08:54:00Z,2023-06-20T08:54:51Z,51,50,3966,,1908,,66
982091101529889,2023-06-20,NEDAP,2023-06-20T09:55:00Z,2023-06-20T10:03:47Z,527,583,3966,101500,1908,,66
982091101529889,2023-06-20,NEDAP,2023-06-20T12:36:00Z,2023-06-20T12:39:18Z,198,141,3966,100500,1908,,66
982091101529889,2023-06-20,NEDAP,2023-06-20T14:00:00Z,2023-06-20T14:00:23Z,23,14,3966,,1908,,66
982091101529889,2023-06-20,NEDAP,2023-06-20T14:25:00Z,2023-06-20T14:33:34Z,514,478,3966,101000,1908,,66
982091101529889,2023-06-20,NEDAP,2023-06-20T16:36:00Z,2023-06-20T16:38:57Z,177,130,3966,103000,1908,,66
982091101529889,2023-06-20,NEDAP,2023-06-20T17:33:00Z,2023-06-20T17:45:46Z,766,858,3966,102500,1908,,66
982091101529889,2023-06-20,NEDAP,2023-06-20T20:48:00Z,2023-06-20T20:54:26Z,386,482,3966,102000,1908,,66
982091101529889,2023-06-21,NEDAP,2023-06-21T01:09:00Z,2023-06-21T01:09:59Z,59,18,3348,,1908,,66
982091101529889,2023-06-21,NEDAP,2023-06-21T09:47:00Z,2023-06-21T10:06:27Z,1167,1080,3348,100500,1908,,66
982091101529889,2023-06-21,NEDAP,2023-06-21T13:13:00Z,2023-06-21T13:22:00Z,540,184,3348,105500,1908,,66
982091101529889,2023-06-21,NEDAP,2023-06-21T13:54:00Z,2023-06-21T13:55:21Z,81,,3348,106500,1908,,66
982091101529889,2023-06-21,NEDAP,2023-06-21T14:45:00Z,2023-06-21T14:49:22Z,262,226,3348,103000,1908,,66
982091101529889,2023-06-21,NEDAP,2023-06-21T16:04:00Z,2023-06-21T16:10:29Z,389,364,3348,103000,1908,,66
982091101529889,2023-06-21,NEDAP,2023-06-21T18:37:00Z,2023-06-21T18:42:10Z,310,179,3348,104000,1908,,66
982091101529889,2023-06-21,NEDAP,2023-06-21T18:49:00Z,2023-06-21T18:53:44Z,284,266,3348,106000,1908,,66
982091101529889,2023-06-21,NEDAP,2023-06-21T22:03:00Z,2023-06-21T22:17:02Z,842,1028,3348,104500,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T08:57:00Z,2023-06-22T09:09:33Z,753,792,3528,105000,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T11:51:00Z,2023-06-22T11:54:12Z,192,119,3528,106000,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T12:07:00Z,2023-06-22T12:07:28Z,28,12,3528,,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T12:31:00Z,2023-06-22T12:32:17Z,77,61,3528,103500,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T12:35:00Z,2023-06-22T12:41:27Z,387,440,3528,105000,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T14:08:00Z,2023-06-22T14:10:45Z,165,150,3528,105000,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T14:53:00Z,2023-06-22T14:53:25Z,25,6,3528,,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T15:45:00Z,2023-06-22T15:49:29Z,269,90,3528,106000,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T16:14:00Z,2023-06-22T16:14:16Z,16,4,3528,,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T16:18:00Z,2023-06-22T16:23:48Z,348,356,3528,105250,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T18:13:00Z,2023-06-22T18:22:49Z,589,684,3528,105500,1908,,66
982091101529889,2023-06-22,NEDAP,2023-06-22T21:49:00Z,2023-06-22T22:01:01Z,721,814,3528,106500,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T07:38:00Z,2023-06-23T07:40:40Z,160,76,3604,104500,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T08:39:00Z,2023-06-23T08:48:57Z,597,594,3604,101500,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T11:09:00Z,2023-06-23T11:09:45Z,45,31,3604,,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T11:26:00Z,2023-06-23T11:30:15Z,255,267,3604,105500,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T11:49:00Z,2023-06-23T11:57:07Z,487,533,3604,103000,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T12:35:00Z,2023-06-23T12:36:35Z,95,53,3604,105500,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T13:39:00Z,2023-06-23T13:39:11Z,11,4,3604,,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T13:55:00Z,2023-06-23T13:56:29Z,89,53,3604,102500,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T14:11:00Z,2023-06-23T14:15:11Z,251,309,3604,104000,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T15:16:00Z,2023-06-23T15:20:32Z,272,150,3604,108000,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T15:24:00Z,2023-06-23T15:24:45Z,45,35,3604,,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T16:54:00Z,2023-06-23T16:58:55Z,295,224,3604,106000,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T17:25:00Z,2023-06-23T17:25:19Z,19,5,3604,,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T17:30:00Z,2023-06-23T17:33:46Z,226,286,3604,106500,1908,,66
982091101529889,2023-06-23,NEDAP,2023-06-23T20:39:00Z,2023-06-23T20:51:42Z,762,984,3604,109500,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T01:39:00Z,2023-06-24T01:48:00Z,540,695,4177,108500,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T04:11:00Z,2023-06-24T04:15:34Z,274,294,4177,108500,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T08:49:00Z,2023-06-24T08:50:38Z,98,105,4177,107000,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T08:56:00Z,2023-06-24T09:01:16Z,316,358,4177,107500,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T12:11:00Z,2023-06-24T12:11:45Z,45,75,4177,,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T12:14:00Z,2023-06-24T12:14:58Z,58,87,4177,,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T12:30:00Z,2023-06-24T12:40:38Z,638,813,4177,107000,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T14:35:00Z,2023-06-24T14:41:50Z,410,417,4177,107500,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T15:22:00Z,2023-06-24T15:26:58Z,298,409,4177,106500,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T16:19:00Z,2023-06-24T16:19:23Z,23,29,4177,,1908,,66
982091101529889,2023-06-24,NEDAP,2023-06-24T19:27:00Z,2023-06-24T19:39:15Z,735,895,4177,108000,1908,,66
982091101529889,2023-06-25,NEDAP,2023-06-25T09:46:00Z,2023-06-25T09:48:36Z,156,,3700,105500,1908,,66
982091101529889,2023-06-25,NEDAP,2023-06-25T11:40:00Z,2023-06-25T12:02:58Z,1378,1615,3700,105500,1908,,66
982091101529889,2023-06-25,NEDAP,2023-06-25T16:44:00Z,2023-06-25T16:58:30Z,870,917,3700,106000,1908,,66
982091101529889,2023-06-25,NEDAP,2023-06-25T21:06:00Z,2023-06-25T21:21:01Z,901,1166,3700,108000,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T01:49:00Z,2023-06-26T01:49:53Z,53,36,4011,,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T10:19:00Z,2023-06-26T10:38:26Z,1166,1400,4011,103500,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T11:05:00Z,2023-06-26T11:05:22Z,22,27,4011,,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T12:14:00Z,2023-06-26T12:16:04Z,124,119,4011,106000,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T12:25:00Z,2023-06-26T12:26:42Z,102,132,4011,106000,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T14:46:00Z,2023-06-26T14:52:00Z,360,415,4011,105000,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T16:08:00Z,2023-06-26T16:09:06Z,66,95,4011,108000,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T17:05:00Z,2023-06-26T17:10:55Z,355,492,4011,107000,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T17:43:00Z,2023-06-26T17:47:39Z,279,418,4011,106500,1908,,66
982091101529889,2023-06-26,NEDAP,2023-06-26T21:29:00Z,2023-06-26T21:40:24Z,684,877,4011,107500,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T00:33:00Z,2023-06-27T00:34:10Z,70,96,4974,108000,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T06:10:00Z,2023-06-27T06:28:04Z,1084,1351,4974,107000,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T11:43:00Z,2023-06-27T11:50:56Z,476,585,4974,108000,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T12:38:00Z,2023-06-27T12:39:07Z,67,36,4974,109500,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T13:37:00Z,2023-06-27T13:45:39Z,519,567,4974,108000,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T16:33:00Z,2023-06-27T16:44:09Z,669,855,4974,109000,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T18:47:00Z,2023-06-27T18:49:16Z,136,190,4974,109500,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T19:42:00Z,2023-06-27T19:43:12Z,72,43,4974,,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T21:42:00Z,2023-06-27T21:46:42Z,282,343,4974,110000,1908,,66
982091101529889,2023-06-27,NEDAP,2023-06-27T22:23:00Z,2023-06-27T22:33:43Z,643,908,4974,109500,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T03:03:00Z,2023-06-28T03:08:14Z,314,343,2779,109500,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T10:52:00Z,2023-06-28T11:01:55Z,595,760,2779,108500,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T11:04:00Z,2023-06-28T11:04:15Z,15,14,2779,,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T11:55:00Z,2023-06-28T11:56:00Z,60,39,2779,,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T13:51:00Z,2023-06-28T13:51:54Z,54,6,2779,,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T18:22:00Z,2023-06-28T18:32:21Z,621,592,2779,107000,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T20:21:00Z,2023-06-28T20:22:39Z,99,21,2779,108500,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T21:10:00Z,2023-06-28T21:17:39Z,459,441,2779,109000,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T22:37:00Z,2023-06-28T22:37:39Z,39,9,2779,,1908,,66
982091101529889,2023-06-28,NEDAP,2023-06-28T23:32:00Z,2023-06-28T23:40:55Z,535,554,2779,108000,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T03:09:00Z,2023-06-29T03:12:04Z,184,166,3670,109000,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T06:44:00Z,2023-06-29T06:59:08Z,908,1089,3670,108000,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T07:38:00Z,2023-06-29T07:42:52Z,292,367,3670,108500,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T12:26:00Z,2023-06-29T12:29:59Z,239,288,3670,110000,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T14:58:00Z,2023-06-29T14:58:24Z,24,13,3670,,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T16:04:00Z,2023-06-29T16:09:58Z,358,422,3670,107500,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T17:11:00Z,2023-06-29T17:13:00Z,120,70,3670,106000,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T18:35:00Z,2023-06-29T18:39:05Z,245,206,3670,109750,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T19:12:00Z,2023-06-29T19:19:21Z,441,549,3670,108000,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T19:22:00Z,2023-06-29T19:27:01Z,301,430,3670,110000,1908,,66
982091101529889,2023-06-29,NEDAP,2023-06-29T22:11:00Z,2023-06-29T22:12:16Z,76,70,3670,113500,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T00:09:00Z,2023-06-30T00:22:05Z,785,1113,4779,113500,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T04:42:00Z,2023-06-30T04:44:20Z,140,116,4779,116250,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T09:01:00Z,2023-06-30T09:14:54Z,834,1022,4779,114500,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T09:17:00Z,2023-06-30T09:17:52Z,52,8,4779,,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T11:37:00Z,2023-06-30T11:37:37Z,37,28,4779,,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T12:27:00Z,2023-06-30T12:27:15Z,15,6,4779,,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T14:38:00Z,2023-06-30T14:43:26Z,326,492,4779,113750,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T15:09:00Z,2023-06-30T15:10:50Z,110,63,4779,114250,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T19:52:00Z,2023-06-30T20:07:54Z,954,997,4779,,1908,,66
982091101529889,2023-06-30,NEDAP,2023-06-30T22:06:00Z,2023-06-30T22:17:59Z,719,934,4779,,1908,,66
982091101529889,2023-07-01,NEDAP,2023-07-01T03:06:00Z,2023-07-01T03:06:37Z,37,23,1243,,1908,,66
982091101529889,2023-07-01,NEDAP,2023-07-01T07:51:00Z,2023-07-01T07:55:43Z,283,58,1243,117500,1908,,66
982091101529889,2023-07-01,NEDAP,2023-07-01T13:36:00Z,2023-07-01T13:53:15Z,1035,917,1243,117000,1908,,66
982091101529889,2023-07-01,NEDAP,2023-07-01T13:55:00Z,2023-07-01T13:59:02Z,242,245,1243,116000,1908,,66
982091101532966,2023-04-26,NEDAP,2023-04-26T06:44:00Z,2023-04-26T07:04:14Z,1214,521,2266,42000,1908,,66
982091101532966,2023-04-26,NEDAP,2023-04-26T09:57:00Z,2023-04-26T10:13:56Z,1016,498,2266,42500,1908,,66
982091101532966,2023-04-26,NEDAP,2023-04-26T12:54:00Z,2023-04-26T12:55:04Z,64,7,2266,43500,1908,,66
982091101532966,2023-04-26,NEDAP,2023-04-26T14:18:00Z,2023-04-26T14:31:56Z,836,502,2266,43000,1908,,66
982091101532966,2023-04-26,NEDAP,2023-04-26T18:03:00Z,2023-04-26T18:17:38Z,878,549,2266,43000,1908,,66
982091101532966,2023-04-26,NEDAP,2023-04-26T19:30:00Z,2023-04-26T19:36:29Z,389,189,2266,44500,1908,,66
982091101532966,2023-04-27,NEDAP,2023-04-27T06:59:00Z,2023-04-27T07:12:25Z,805,258,1906,43500,1908,,66
982091101532966,2023-04-27,NEDAP,2023-04-27T07:14:00Z,2023-04-27T07:20:22Z,382,247,1906,43000,1908,,66
982091101532966,2023-04-27,NEDAP,2023-04-27T12:07:00Z,2023-04-27T12:08:53Z,113,48,1906,45500,1908,,66
982091101532966,2023-04-27,NEDAP,2023-04-27T12:36:00Z,2023-04-27T12:56:28Z,1228,542,1906,43000,1908,,66
982091101532966,2023-04-27,NEDAP,2023-04-27T16:51:00Z,2023-04-27T17:09:29Z,1109,482,1906,44000,1908,,66
982091101532966,2023-04-27,NEDAP,2023-04-27T17:32:00Z,2023-04-27T17:38:25Z,385,182,1906,44500,1908,,66
982091101532966,2023-04-27,NEDAP,2023-04-27T19:45:00Z,2023-04-27T19:50:00Z,300,119,1906,45500,1908,,66
982091101532966,2023-04-27,NEDAP,2023-04-27T23:52:00Z,2023-04-27T23:53:09Z,69,28,1906,45500,1908,,66
982091101532966,2023-04-28,NEDAP,2023-04-28T05:49:00Z,2023-04-28T06:04:11Z,911,478,1847,44000,1908,,66
982091101532966,2023-04-28,NEDAP,2023-04-28T11:23:00Z,2023-04-28T11:39:08Z,968,577,1847,44500,1908,,66
982091101532966,2023-04-28,NEDAP,2023-04-28T13:50:00Z,2023-04-28T14:01:45Z,705,311,1847,45500,1908,,66
982091101532966,2023-04-28,NEDAP,2023-04-28T14:23:00Z,2023-04-28T14:23:52Z,52,20,1847,,1908,,66
982091101532966,2023-04-28,NEDAP,2023-04-28T16:19:00Z,2023-04-28T16:22:04Z,184,26,1847,46000,1908,,66
982091101532966,2023-04-28,NEDAP,2023-04-28T16:59:00Z,2023-04-28T17:14:27Z,927,435,1847,45500,1908,,66
982091101532966,2023-04-29,NEDAP,2023-04-29T05:01:00Z,2023-04-29T05:20:34Z,1174,679,2108,45000,1908,,66
982091101532966,2023-04-29,NEDAP,2023-04-29T09:11:00Z,2023-04-29T09:26:26Z,926,487,2108,46000,1908,,66
982091101532966,2023-04-29,NEDAP,2023-04-29T13:11:00Z,2023-04-29T13:28:09Z,1029,600,2108,46500,1908,,66
982091101532966,2023-04-29,NEDAP,2023-04-29T15:11:00Z,2023-04-29T15:20:10Z,550,342,2108,47000,1908,,66
982091101532966,2023-04-30,NEDAP,2023-04-30T04:40:00Z,2023-04-30T04:42:47Z,167,54,2035,46500,1908,,66
982091101532966,2023-04-30,NEDAP,2023-04-30T04:53:00Z,2023-04-30T05:07:01Z,841,437,2035,46000,1908,,66
982091101532966,2023-04-30,NEDAP,2023-04-30T07:05:00Z,2023-04-30T07:12:05Z,425,155,2035,47500,1908,,66
982091101532966,2023-04-30,NEDAP,2023-04-30T07:14:00Z,2023-04-30T07:18:05Z,245,134,2035,47000,1908,,66
982091101532966,2023-04-30,NEDAP,2023-04-30T09:35:00Z,2023-04-30T09:35:29Z,29,8,2035,,1908,,66
982091101532966,2023-04-30,NEDAP,2023-04-30T11:47:00Z,2023-04-30T12:00:45Z,825,455,2035,46500,1908,,66
982091101532966,2023-04-30,NEDAP,2023-04-30T14:38:00Z,2023-04-30T14:51:08Z,788,461,2035,47000,1908,,66
982091101532966,2023-04-30,NEDAP,2023-04-30T16:39:00Z,2023-04-30T16:46:13Z,433,274,2035,48000,1908,,66
982091101532966,2023-04-30,NEDAP,2023-04-30T19:47:00Z,2023-04-30T19:49:03Z,123,57,2035,49000,1908,,66
982091101532966,2023-05-01,NEDAP,2023-05-01T04:20:00Z,2023-05-01T04:33:27Z,807,424,1696,46500,1908,,66
982091101532966,2023-05-01,NEDAP,2023-05-01T05:06:00Z,2023-05-01T05:11:18Z,318,180,1696,47500,1908,,66
982091101532966,2023-05-01,NEDAP,2023-05-01T08:54:00Z,2023-05-01T09:02:10Z,490,332,1696,48000,1908,,66
982091101532966,2023-05-01,NEDAP,2023-05-01T12:48:00Z,2023-05-01T13:02:34Z,874,585,1696,47500,1908,,66
982091101532966,2023-05-01,NEDAP,2023-05-01T16:25:00Z,2023-05-01T16:30:46Z,346,175,1696,48000,1908,,66
982091101532966,2023-05-02,NEDAP,2023-05-02T03:20:00Z,2023-05-02T03:34:25Z,865,461,2093,48000,1908,,66
982091101532966,2023-05-02,NEDAP,2023-05-02T06:09:00Z,2023-05-02T06:15:00Z,360,185,2093,49000,1908,,66
982091101532966,2023-05-02,NEDAP,2023-05-02T09:01:00Z,2023-05-02T09:07:16Z,376,200,2093,49000,1908,,66
982091101532966,2023-05-02,NEDAP,2023-05-02T11:09:00Z,2023-05-02T11:24:24Z,924,556,2093,48500,1908,,66
982091101532966,2023-05-02,NEDAP,2023-05-02T14:46:00Z,2023-05-02T14:47:44Z,104,6,2093,49000,1908,,66
982091101532966,2023-05-02,NEDAP,2023-05-02T15:08:00Z,2023-05-02T15:18:48Z,648,338,2093,49000,1908,,66
982091101532966,2023-05-02,NEDAP,2023-05-02T21:00:00Z,2023-05-02T21:10:32Z,632,347,2093,50000,1908,,66
982091101532966,2023-05-03,NEDAP,2023-05-03T03:41:00Z,2023-05-03T03:49:21Z,501,267,2288,49500,1908,,66
982091101532966,2023-05-03,NEDAP,2023-05-03T05:58:00Z,2023-05-03T06:15:29Z,1049,505,2288,49000,1908,,66
982091101532966,2023-05-03,NEDAP,2023-05-03T08:45:00Z,2023-05-03T08:52:34Z,454,289,2288,49500,1908,,66
