animal_id,record_date,daily_feed_g,daily_weight_g,age_day,visits_n,visits_n_valid,total_duration_sec,location,n_outlier_wt,n_outlier_feed,has_feed_out_of_range_today,is_imputed_wt,is_imputed_feed
982091101535034,2023-05-08,2238,55000,,5,5,5513,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-09,2251,56500,,9,9,5229,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-10,2289,57500,,11,11,5528,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-11,2393,58750,,6,6,5473,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-12,2157,59500,,10,10,6052,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-13,1773,60500,,7,7,3837,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-14,2498,60500,,9,9,6508,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-15,1800,61500,,8,8,3674,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-16,2227,63250,,8,8,4459,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-17,2653,64500,,9,9,5515,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-18,2945,65500,,11,11,5866,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-19,2458,66500,,9,9,5025,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-20,2982,68000,,10,10,5359,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-21,3053,69000,,13,13,5226,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-22,2182,70500,,5,5,3961,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-23,3780,72000,,7,7,5972,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-24,2703,73000,,5,5,4284,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-25,3137,74000,,13,13,4991,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-26,3531,74750,,12,12,6329,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-27,3122,77000,,11,11,4422,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-28,2803,78500,,9,9,4108,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-29,3490,80500,,12,12,4700,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-30,2708,79500,,10,10,3860,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-31,2715,81250,,10,10,4252,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-01,2462,80250,,11,11,3636,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-02,2892,82000,,12,12,4402,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-03,2385,84250,,11,11,4140,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-04,2753,84500,,9,9,4353,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-05,2560,86000,,12,12,4389,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-06,2894,87500,,7,7,4361,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-07,2463,89500,,10,10,3529,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-08,3527,90750,,9,9,4394,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-09,3775,90500,,12,12,5683,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-10,3424,92500,,5,5,3418,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-11,3474,94750,,6,6,4071,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-12,3608,94000,,13,13,4001,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-13,2803,94500,,5,5,3381,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-14,3280,95250,,8,8,4344,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-15,1628,97500,,2,0,0,1908,0,2,FALSE,FALSE,FALSE
982091101535034,2023-06-16,3594,98500,,5,5,3721,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-17,3075,101500,,2,2,2870,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-18,2865,100750,,6,6,3234,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-19,3155,101000,,5,5,3572,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-20,3544,101750,,5,5,3026,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-21,4150,102250,,6,6,4170,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-22,2243,102250,,8,8,2832,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-23,4369,104000,,8,8,4682,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-24,2939,104500,,9,9,3138,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-25,3523,106000,,5,5,2890,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-26,3536,106500,,4,4,3017,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-27,4452,109250,,6,0,0,1908,0,6,FALSE,FALSE,FALSE
982091101535034,2023-06-28,3443,109000,,7,7,3507,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-29,3243,108500,,9,9,3239,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-06-30,4061,114750,,6,6,3704,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-07-01,4389,,,4,4,3348,1908,4,0,FALSE,TRUE,FALSE
