animal_id,record_date,daily_feed_g,daily_weight_g,age_day,visits_n,visits_n_valid,total_duration_sec,location,n_outlier_wt,n_outlier_feed,has_feed_out_of_range_today,is_imputed_wt,is_imputed_feed,cum_feed,weight_kg,pred_cum_feed,pred_daily_feed
ID081,2025-12-15,3740,119068.095671375,,18,18,2671,101,1,0,FALSE,FALSE,FALSE,,,,
ID081,2025-12-16,4284.42405151149,118934.882588421,,18,17,3068,101,1,1,FALSE,FALSE,FALSE,,,,
ID081,2025-12-17,3152,120231.933766628,,15,15,2424,101,0,0,FALSE,FALSE,FALSE,,,,
ID081,2025-12-18,3201.42405151149,120216.35042115,,23,21,1990,101,0,2,FALSE,FALSE,FALSE,,,,
ID081,2025-12-19,3772,119728.947865655,,19,19,2699,101,2,0,FALSE,FALSE,FALSE,,,,
ID081,2025-12-20,3121.42405151149,120837.33103619,,14,13,2361,101,0,1,FALSE,FALSE,FALSE,,,,
ID081,2025-12-21,4375.42405151149,120925.2771294,,16,15,2989,101,0,1,FALSE,FALSE,FALSE,,,,
ID081,2025-12-22,784,125000,,1,1,630,101,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-12,477.42405151149,25100,,6,3,250,94,2,3,FALSE,FALSE,FALSE,,,,
ID083,2025-09-13,1684.42405151149,27754.0166908982,,12,11,2290,94,7,1,FALSE,FALSE,FALSE,,,,
ID083,2025-09-14,1390,29255.21521286,,16,16,2976,94,3,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-15,1178,29972.4739378231,,14,14,2087,94,4,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-16,1815,29954.5454545455,,16,16,3451,94,5,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-17,1265.42405151149,30706.9348023095,,15,14,2141,94,6,1,FALSE,FALSE,FALSE,,,,
ID083,2025-09-18,1192.42405151149,32655.8759218184,,13,12,2154,94,6,1,FALSE,FALSE,FALSE,,,,
ID083,2025-09-19,2107,32130.9920148962,,21,21,3439,94,6,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-20,947,34032.5269675784,,20,20,1387,94,4,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-21,1236,35913.5536632802,,7,7,2375,94,2,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-22,1173,35957.8378139554,,11,11,2373,94,1,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-23,1161,36800,,10,10,2327,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-24,1576,37218.1818181818,,11,11,3251,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-25,1253,38475,,8,8,2406,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-26,1846,38817.6470588235,,17,17,3537,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-27,1287,37942.2368184356,,7,7,2158,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-28,1882,37283.3333333333,,6,6,3094,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-29,1969,39014.2857142857,,7,7,3038,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-09-30,941,37465.3052900253,,13,13,1688,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-01,1413,38841.4865025002,,9,9,2405,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-02,1882,40681.8181818182,,11,11,2900,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-03,1646,41885.5205741468,,11,11,2513,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-04,1856,42806.6493398157,,7,7,2932,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-05,1996,43168.9275752042,,6,6,2985,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-06,1921.42405151149,44544.4444444444,,9,8,2643,94,0,1,FALSE,FALSE,FALSE,,,,
ID083,2025-10-07,2110,46288.8888888889,,9,9,3022,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-08,1970,46822.2222222222,,9,9,2807,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-09,1898,47353.1711106574,,8,8,2735,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-10,2309,49522.2222222222,,9,9,3149,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-11,2215,49820,,10,10,2996,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-12,2132,50887.5,,8,8,2935,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-13,1870,50900,,5,5,2362,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-14,2368,52533.3333333333,,6,6,3063,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-15,2466,53403.7226428689,,10,10,3314,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-16,2371,54094.07565609,,9,9,2751,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-17,2328,55260,,5,5,3093,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-18,1738,54418.8364477216,,3,3,2112,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-19,1318.42405151149,54079.0433544718,,4,2,1242,94,0,2,FALSE,FALSE,FALSE,,,,
ID083,2025-10-20,2090,57500,,3,3,2510,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-21,2818,59560,,5,5,3184,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-22,2287,59625,,4,4,2748,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-23,3055,60250,,10,10,3567,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-24,2656,60900,,4,4,3055,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-25,2832,61383.3333333333,,6,6,3299,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-26,2194,61650,,4,4,2526,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-27,2859,61871.4285714286,,7,7,3182,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-28,2569,63325,,8,8,2807,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-29,2257,63740,,5,5,2238,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-30,3209,64850,,10,10,3543,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-10-31,2427,64785.7142857143,,7,7,2661,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-01,2441,67100,,4,4,2747,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-02,3586,69342.8571428572,,7,7,4115,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-03,3323,70000,,8,8,3678,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-04,2888,71133.3333333333,,6,6,3402,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-05,2237,69816.6666666667,,6,6,2587,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-06,2797,72328.5714285714,,7,7,3121,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-07,2919,75266.6666666667,,6,6,3148,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-08,2911,74583.3333333333,,12,12,2658,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-09,2648,74740,,5,5,2721,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-10,2659,75025,,8,8,2863,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-11,1715.42405151149,80302.8254472796,,5,4,1669,94,0,1,FALSE,FALSE,FALSE,,,,
ID083,2025-11-12,1888,75800,,2,2,1540,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-13,1886,76100,,1,1,1445,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-14,2034,80698.241078973,,3,3,2025,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-15,2815.42405151149,80174.8954348854,,8,7,3088,94,0,1,FALSE,FALSE,FALSE,,,,
ID083,2025-11-16,3193,79985.7142857143,,7,7,3252,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-17,3174,82250,,8,8,3449,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-18,3698,84907.4682815872,,9,9,3726,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-19,3609,85733.2166040994,,8,8,3414,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-20,2884,80675,,4,4,2719,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-21,2919.42405151149,85780,,10,9,2690,94,0,1,FALSE,FALSE,FALSE,,,,
ID083,2025-11-22,2402,85366.6666666667,,6,6,2374,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-23,3774,86290.9090909091,,11,11,4108,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-24,2308,87185.7142857143,,7,7,2369,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-25,2250,86266.6666666667,,6,6,2234,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-26,3870.42405151149,89569.4722542089,,17,15,3669,94,0,2,FALSE,FALSE,FALSE,,,,
ID083,2025-11-27,2146,89590,,10,10,2212,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-28,3710,91435.7142857143,,14,14,3897,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-29,3557,93433.3333333333,,15,15,3660,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-11-30,2012,90127.2727272727,,11,11,1890,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-01,2876,94300,,11,11,2755,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-02,2819,97167.229336363,,5,5,2834,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-03,2397.42405151149,96074.1358251926,,12,10,2250,94,0,2,FALSE,FALSE,FALSE,,,,
ID083,2025-12-04,2967,99018.165685477,,4,4,2840,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-05,2705,100120,,5,5,2738,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-06,3193,103115.467564796,,13,13,2961,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-07,3117,102492.857142857,,14,14,2924,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-08,2974,104250,,12,12,2974,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-09,2931,104918.181818182,,11,11,2680,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-10,2645,104028.571428571,,14,14,2445,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-11,3292,103966.666666667,,12,12,3101,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-12,1390,102583.333333333,,6,6,997,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-13,2259,104625,,4,4,1988,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-14,5338.75072987225,105529.921804251,,9,8,3414,94,0,1,FALSE,FALSE,FALSE,,,,
ID083,2025-12-15,1439,106442.857142857,,7,7,1325,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-16,1945,106100,,5,5,1575,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-17,2183,108075,,16,16,1833,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-18,2459.42405151149,110433.333333333,,12,11,1989,94,0,1,FALSE,FALSE,FALSE,,,,
ID083,2025-12-19,4224,109388.888888889,,9,9,3699,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-20,2689,112550,,4,4,2303,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-21,3233,112800,,9,9,2834,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-22,2274,113420,,10,10,1575,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-23,1491,111275.235038589,,6,6,1422,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-24,1788,113565.758404519,,11,11,1696,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-25,1941,109685.985551728,,8,8,1974,94,0,0,FALSE,FALSE,FALSE,,,,
ID083,2025-12-26,519,114800,,1,1,513,94,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-13,178,26634.4790802002,,6,6,358,93,6,0,FALSE,TRUE,FALSE,,,,
ID084,2025-09-14,777,26360,,11,11,2244,93,6,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-15,932.42405151149,28656.8429894692,,17,15,1861,93,14,2,FALSE,FALSE,FALSE,,,,
ID084,2025-09-16,1038,28115.3846153846,,14,14,3298,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-17,892,29264.4090445027,,15,15,2622,93,8,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-18,920,30150.9436549943,,22,22,2763,93,8,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-19,1280,30677.8046249748,,13,13,3515,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-20,954.42405151149,32295.511817151,,18,17,2218,93,10,1,FALSE,FALSE,FALSE,,,,
ID084,2025-09-21,860,32812.4111885034,,15,15,2633,93,5,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-22,988,35891.5845844432,,12,12,2573,93,3,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-23,1526,34202.234406635,,9,9,3908,93,5,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-24,1737,34535.0938435908,,7,7,3995,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-25,1949.42405151149,36854.5100707013,,8,7,3929,93,0,1,FALSE,FALSE,FALSE,,,,
ID084,2025-09-26,1093,35882.9243314346,,4,4,2383,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-27,1560,37434.9117426148,,8,8,3590,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-28,2126,38338.0515354772,,9,9,5363,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-29,1736,39159.8030114721,,7,7,3879,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-09-30,2013,39857.6823852333,,10,10,4407,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-01,1383,39990.5237975823,,3,3,2972,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-02,2807,41957.1428571429,,7,7,4600,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-03,1814,42466.6666666667,,9,9,3316,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-04,2536,43850,,10,10,4527,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-05,2109,45281.8181818182,,11,11,3888,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-06,2291,45657.1428571429,,7,7,4296,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-07,2217,46285.7142857143,,8,8,3872,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-08,1941,46825,,4,4,3222,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-09,2224,47911.1111111111,,9,9,3576,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-10,2221,48875,,9,9,3253,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-11,2379,50287.5,,8,8,4021,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-12,2475,51055.5555555556,,9,9,3906,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-13,2200,51872.7272727273,,11,11,3187,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-14,2545,52528.5714285714,,7,7,3803,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-15,2349,54372.7272727273,,11,11,3766,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-16,3140,55047.0588235294,,17,17,4287,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-17,1849,55900,,9,9,2901,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-18,1602,55783.3333333333,,6,6,2018,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-19,2403,56550,,6,6,2828,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-20,2788,58987.5,,8,8,4144,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-21,2197,60100,,7,7,2969,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-22,2791,60828.5714285714,,7,7,3872,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-23,2762,61650,,14,14,3682,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-24,3289,63150,,12,12,4173,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-25,2799,63920,,10,10,3892,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-26,3529,64971.4285714286,,14,14,4568,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-27,2843,67030.7692307692,,13,13,3794,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-28,2713,67532.4040344322,,13,13,3471,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-29,2939.42405151149,68421.4285714286,,14,13,3614,93,0,1,FALSE,FALSE,FALSE,,,,
ID084,2025-10-30,3132,69100,,22,22,3773,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-10-31,2797,69880,,15,15,3424,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-01,2225,71245.4545454546,,11,11,2818,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-02,2820,72242.1052631579,,19,19,3771,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-03,2847,72928.5714285714,,14,14,3824,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-04,2607,72947.3684210526,,19,19,3252,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-05,1777,74750,,22,22,2346,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-06,2791.42405151149,75566.6666666667,,21,20,3830,93,0,1,FALSE,FALSE,FALSE,,,,
ID084,2025-11-07,2484,77114.6982718734,,14,14,3363,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-08,2102,78557.8947368421,,19,19,2684,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-09,2558,78588.2352941177,,17,17,3000,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-10,2868,80436.3636363636,,11,11,3510,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-11,2439,80331.5789473684,,19,19,2781,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-12,2023.42405151149,82000,,8,7,1991,93,1,1,FALSE,FALSE,FALSE,,,,
ID084,2025-11-13,2459,83516.4757971581,,9,9,2559,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-14,2791,85937.5,,8,8,3111,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-15,3354.42405151149,87754.9774180936,,14,13,3514,93,0,1,FALSE,FALSE,FALSE,,,,
ID084,2025-11-16,3896,88358.8051620711,,26,26,4007,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-17,3370,90361.7305231185,,18,18,3494,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-18,2819,91108.1859266026,,22,22,2890,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-19,3335,92872.7282535088,,14,14,3799,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-20,3382,93078.2916317757,,21,21,3100,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-21,3531.42405151149,94217.3094202168,,17,16,3512,93,0,1,FALSE,FALSE,FALSE,,,,
ID084,2025-11-22,3599,95493.871723404,,17,17,3556,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-23,3032.42405151149,96368.3985124238,,21,20,3345,93,1,1,FALSE,FALSE,FALSE,,,,
ID084,2025-11-24,3482,95033.3333333333,,18,18,3483,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-25,2705,94700,,14,14,2838,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-26,3454.42405151149,95547.3684210526,,20,19,3748,93,1,1,FALSE,FALSE,FALSE,,,,
ID084,2025-11-27,3264,96564.2857142857,,16,16,3498,93,2,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-28,3145,98000,,17,17,3064,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-29,3412,99339.1304347826,,23,23,3558,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-11-30,3736,98924,,26,26,3933,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-01,3321,100800,,22,22,3326,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-02,3947,101661.538461538,,27,27,4104,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-03,2760,103084.24355395,,28,28,2801,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-04,2718,103327.467155487,,17,17,3071,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-05,1945,102262.497321519,,26,26,2176,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-06,3483,104159.320668031,,18,18,3726,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-07,2755,105061.393324686,,18,18,2978,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-08,2882,106405.390335404,,15,15,3287,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-09,3203,107641.176470588,,18,18,3965,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-10,3712.42405151149,108676.470588235,,18,17,4200,93,1,1,FALSE,FALSE,FALSE,,,,
ID084,2025-12-11,1871.42405151149,108929.457454237,,14,13,1807,93,0,1,FALSE,FALSE,FALSE,,,,
ID084,2025-12-12,734,110000,,2,2,675,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-13,379,111083.607864106,,2,2,433,93,2,0,FALSE,TRUE,FALSE,,,,
ID084,2025-12-14,143,112133.55519606,,2,2,157,93,2,0,FALSE,TRUE,FALSE,,,,
ID084,2025-12-15,1945,113416.666666667,,6,6,1974,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-16,3002,113545.454545455,,12,12,2977,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-17,4321,114200,,13,13,4337,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-18,2968,114062.5,,16,16,2664,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-19,3413,115858.435831891,,15,15,3320,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-20,2743,116610.286352349,,20,20,2712,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-21,2298,116178.947368421,,20,20,2489,93,1,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-22,3086,117514.285714286,,14,14,3288,93,0,0,FALSE,FALSE,FALSE,,,,
ID084,2025-12-23,2272.42405151149,118969.440277326,,16,14,2264,93,0,2,FALSE,FALSE,FALSE,,,,
ID084,2025-12-24,2080.42405151149,117722.222222222,,11,10,1957,93,2,1,FALSE,FALSE,FALSE,,,,
