animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
70734119,LL22150501M,9.82091E+14,1707,2022/12/18 21:55,187,0,62500,77
70734154,LL22150506M,9.82091E+14,1707,2022/12/18 21:59,426,0,72000,209
70734848,LL22148404M,9.82091E+14,1707,2022/12/18 22:06,651,0,66000,541
70734876,LL22153804M,9.82091E+14,1707,2022/12/18 22:17,66,0,69000,46
70734876,LL22153804M,9.82091E+14,1707,2022/12/18 22:51,192,0,70500,126
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 0:12,256,0,55000,203
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 0:17,606,0,62500,274
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 1:44,539,0,78500,610
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 1:53,908,0,57000,446
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 2:55,280,0,55000,201
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/19 3:00,670,0,77500,641
70734891,LL22149402M,9.82091E+14,1707,2022/12/19 3:11,496,0,61500,364
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 4:05,212,0,71250,58
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 4:09,796,0,67000,557
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 4:23,189,0,71250,94
70734876,LL22153804M,9.82091E+14,1707,2022/12/19 4:26,430,0,71000,277
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 4:33,442,0,62500,203
70734852,LL22148101M,9.82091E+14,1707,2022/12/19 4:41,471,0,55000,166
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 4:53,402,0,61500,201
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 5:00,603,0,57000,197
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 6:11,499,0,54500,331
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 6:20,28,0,,32
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 6:20,50,0,,20
70734848,LL22148404M,9.82091E+14,1707,2022/12/19 6:21,685,0,65500,485
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 6:33,585,0,58000,225
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 6:43,260,0,77000,239
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 6:47,131,0,62750,86
70734891,LL22149402M,9.82091E+14,1707,2022/12/19 6:49,898,0,60500,519
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/19 7:05,565,0,77000,409
70734852,LL22148101M,9.82091E+14,1707,2022/12/19 7:14,819,0,55000,291
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 7:28,474,0,62500,216
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 7:36,683,0,70500,341
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 7:48,418,0,65500,279
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 7:55,36,0,,30
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 7:55,103,0,66000,75
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 7:57,119,0,70500,106
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 7:59,699,0,66000,512
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 8:11,248,0,78000,216
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 8:16,473,0,54000,278
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/19 8:24,247,0,77000,149
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 8:32,571,0,56500,114
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 8:42,183,0,77000,187
70734852,LL22148101M,9.82091E+14,1707,2022/12/19 8:45,460,0,54500,175
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 8:53,153,0,57000,54
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/19 8:56,608,0,78000,423
70734848,LL22148404M,9.82091E+14,1707,2022/12/19 9:12,482,0,66000,347
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 9:22,89,0,57000,25
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 9:28,38,0,,18
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 9:28,208,0,57500,70
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 9:35,337,0,66500,217
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 9:54,290,0,71000,122
70734848,LL22148404M,9.82091E+14,1707,2022/12/19 10:01,42,0,,24
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 10:02,228,0,71000,94
70734876,LL22153804M,9.82091E+14,1707,2022/12/19 10:06,1149,0,70500,740
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 10:25,741,0,61500,359
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 10:38,242,0,70500,200
70734852,LL22148101M,9.82091E+14,1707,2022/12/19 10:42,416,0,55000,173
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 10:50,469,0,55500,300
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 10:57,391,0,62500,205
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/19 11:05,748,0,79000,496
70734891,LL22149402M,9.82091E+14,1707,2022/12/19 11:17,867,0,61500,667
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 11:32,731,0,77500,727
70734852,LL22148101M,9.82091E+14,1707,2022/12/19 11:44,927,0,55500,415
70734848,LL22148404M,9.82091E+14,1707,2022/12/19 12:00,172,0,65500,134
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 12:03,632,0,72000,474
70734848,LL22148404M,9.82091E+14,1707,2022/12/19 12:14,32,0,,21
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 12:14,24,0,,26
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 12:15,40,0,,33
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 12:17,297,0,67500,219
70734848,LL22148404M,9.82091E+14,1707,2022/12/19 12:22,299,0,66000,292
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 12:27,224,0,54500,129
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 12:31,761,0,57500,339
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 12:44,181,0,72000,160
70734876,LL22153804M,9.82091E+14,1707,2022/12/19 12:47,769,0,71500,537
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/19 13:01,401,0,79500,323
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 13:08,742,0,62500,392
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 13:20,306,0,55000,198
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 13:26,503,0,67500,373
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 13:35,494,0,57000,216
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 13:43,200,0,77000,229
70734891,LL22149402M,9.82091E+14,1707,2022/12/19 13:47,673,0,61500,500
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 13:58,101,0,56000,74
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 14:05,48,0,,48
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 14:07,399,0,58000,146
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 14:15,68,0,77750,69
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 14:38,117,0,57500,39
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 14:40,560,0,68500,414
70734848,LL22148404M,9.82091E+14,1707,2022/12/19 14:49,647,0,66500,653
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 15:00,764,0,64000,393
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 15:13,196,0,56500,184
70734891,LL22149402M,9.82091E+14,1707,2022/12/19 15:17,193,0,63000,97
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 15:20,47,0,,41
70734852,LL22148101M,9.82091E+14,1707,2022/12/19 15:21,715,0,56000,329
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 15:33,230,0,64500,128
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/19 15:37,280,0,80000,265
70734876,LL22153804M,9.82091E+14,1707,2022/12/19 15:43,605,0,73000,416
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 15:55,492,0,79000,533
70734891,LL22149402M,9.82091E+14,1707,2022/12/19 16:03,346,0,63000,216
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 16:22,179,0,79000,166
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 17:02,45,0,,34
70734852,LL22148101M,9.82091E+14,1707,2022/12/19 17:03,474,0,55500,234
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 17:12,418,0,73000,305
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 17:19,269,0,56000,232
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 17:25,35,0,,19
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 17:26,55,0,,11
70734848,LL22148404M,9.82091E+14,1707,2022/12/19 17:27,15,0,,53
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 17:28,99,0,56500,73
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/19 17:30,308,0,80000,331
70734154,LL22150506M,9.82091E+14,1707,2022/12/19 17:36,402,0,73500,311
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 17:52,10,0,,1
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 18:16,48,0,,26
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 18:18,403,0,65000,215
70734876,LL22153804M,9.82091E+14,1707,2022/12/19 20:08,604,0,72500,421
70734876,LL22153804M,9.82091E+14,1707,2022/12/19 20:20,72,0,72500,53
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 20:22,512,0,64500,252
70734848,LL22148404M,9.82091E+14,1707,2022/12/19 20:54,383,0,67000,438
70739142,LL22150005M,9.82091E+14,1707,2022/12/19 21:00,582,0,58000,297
70732905,LL22141101M,9.82091E+14,1707,2022/12/19 21:17,556,0,68500,397
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 21:28,399,0,78000,484
70721340,LL22144904M,9.82091E+14,1707,2022/12/19 21:37,43,0,,30
70734876,LL22153804M,9.82091E+14,1707,2022/12/19 22:04,292,0,72500,190
70734876,LL22153804M,9.82091E+14,1707,2022/12/19 22:28,55,0,,21
70734119,LL22150501M,9.82091E+14,1707,2022/12/19 22:30,29,0,,26
70734876,LL22153804M,9.82091E+14,1707,2022/12/19 23:10,231,0,72000,162
70734162,LL22150204M,9.82091E+14,1707,2022/12/19 23:51,279,0,56000,196
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 0:16,213,0,67500,218
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/20 0:22,261,0,78500,228
70734876,LL22153804M,9.82091E+14,1707,2022/12/20 0:26,41,0,,31
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 0:28,533,0,55500,229
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 0:38,293,0,73000,107
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 0:43,234,0,58000,80
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 1:51,198,0,58000,65
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 2:13,72,0,66000,45
70734162,LL22150204M,9.82091E+14,1707,2022/12/20 3:08,165,0,56000,128
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 3:13,222,0,63500,101
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 3:17,721,0,57500,279
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/20 3:31,528,0,77750,415
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 3:57,676,0,63500,249
70734162,LL22150204M,9.82091E+14,1707,2022/12/20 4:23,329,0,56000,245
70721340,LL22144904M,9.82091E+14,1707,2022/12/20 5:02,240,0,78000,206
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 5:07,228,0,72000,76
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 5:14,163,0,72000,54
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 5:18,261,0,71250,109
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 5:25,132,0,72000,51
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 5:32,250,0,71000,63
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 5:44,297,0,72000,95
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 5:55,1052,0,67500,690
70734891,LL22149402M,9.82091E+14,1707,2022/12/20 6:14,792,0,61000,551
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/20 6:31,820,0,78000,551
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 7:04,631,0,66500,487
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/20 7:15,8,0,,1
70721340,LL22144904M,9.82091E+14,1707,2022/12/20 7:38,459,0,79000,391
70721340,LL22144904M,9.82091E+14,1707,2022/12/20 7:47,91,0,78000,64
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 7:49,354,0,57500,112
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 7:55,137,0,64500,39
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 7:58,53,0,,32
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 7:59,39,0,,27
70734162,LL22150204M,9.82091E+14,1707,2022/12/20 7:59,589,0,56000,397
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 8:09,515,0,57500,201
70734876,LL22153804M,9.82091E+14,1707,2022/12/20 8:18,886,0,70000,651
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 8:33,337,0,63000,144
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 8:39,58,0,,30
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 8:40,339,0,71000,154
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 8:45,118,0,66000,87
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/20 8:48,702,0,77000,534
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 8:59,753,0,66500,480
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 9:12,764,0,55000,343
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 9:25,367,0,57000,108
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 9:31,688,0,71500,413
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 9:43,422,0,62500,198
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 9:50,298,0,66500,151
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 9:55,143,0,62000,73
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 9:59,24,0,,1
70734891,LL22149402M,9.82091E+14,1707,2022/12/20 10:01,761,0,60500,435
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 10:14,74,0,62500,48
70721340,LL22144904M,9.82091E+14,1707,2022/12/20 10:15,448,0,76000,436
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 10:29,45,0,,20
70734162,LL22150204M,9.82091E+14,1707,2022/12/20 10:30,337,0,55500,172
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 10:36,267,0,57000,69
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 10:40,57,0,,23
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 10:42,24,0,,10
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 10:43,96,0,71250,52
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 10:45,175,0,66500,76
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 10:48,13,0,,3
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 10:50,173,0,55500,20
70734876,LL22153804M,9.82091E+14,1707,2022/12/20 10:53,277,0,70000,209
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 10:58,204,0,57000,54
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 11:03,320,0,66500,114
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 11:10,111,0,67000,67
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 11:12,47,0,,30
70734162,LL22150204M,9.82091E+14,1707,2022/12/20 11:13,192,0,55000,119
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 11:19,51,0,,14
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/20 11:26,352,0,77000,239
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 11:37,45,0,,16
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 11:38,342,0,66500,197
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 11:45,46,0,,20
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 11:47,53,0,,34
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 11:48,165,0,62000,76
70721340,LL22144904M,9.82091E+14,1707,2022/12/20 11:51,304,0,76500,296
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 11:56,837,0,55000,365
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 12:13,153,0,71500,62
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 12:17,285,0,57000,72
70734891,LL22149402M,9.82091E+14,1707,2022/12/20 12:22,667,0,60500,369
70734162,LL22150204M,9.82091E+14,1707,2022/12/20 12:34,335,0,54500,239
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 12:40,13,0,,10
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 12:40,423,0,71000,261
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 12:47,137,0,62500,30
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 12:50,314,0,57000,141
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 12:55,138,0,62500,45
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 12:59,201,0,71000,166
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 13:02,101,0,62000,64
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 13:05,93,0,71500,62
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 13:07,27,0,,10
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 13:08,17,0,,12
70734891,LL22149402M,9.82091E+14,1707,2022/12/20 13:09,82,0,60500,1
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 13:11,21,0,,10
70734891,LL22149402M,9.82091E+14,1707,2022/12/20 13:11,22,0,,1
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 13:12,26,0,,26
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 13:12,20,0,,1
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 13:13,108,0,62500,61
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 13:19,151,0,55500,6
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 13:24,498,0,67000,214
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 13:34,79,0,62000,47
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 13:36,444,0,67000,419
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 13:44,119,0,71000,86
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 13:48,202,0,73500,71
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/20 13:53,616,0,76500,407
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 14:03,472,0,62500,220
70734891,LL22149402M,9.82091E+14,1707,2022/12/20 14:12,688,0,61000,318
70721340,LL22144904M,9.82091E+14,1707,2022/12/20 14:24,611,0,76500,600
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 14:34,436,0,58000,131
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 14:41,215,0,55000,28
70734876,LL22153804M,9.82091E+14,1707,2022/12/20 14:46,1121,0,70000,591
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 15:05,14,0,,1
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 15:06,132,0,68250,9
70734876,LL22153804M,9.82091E+14,1707,2022/12/20 15:08,21,0,,4
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 15:09,44,0,,23
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 15:10,13,0,,1
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 15:10,247,0,72500,128
70734876,LL22153804M,9.82091E+14,1707,2022/12/20 15:16,395,0,72000,281
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 15:23,329,0,64000,107
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/20 15:29,616,0,79500,479
70734891,LL22149402M,9.82091E+14,1707,2022/12/20 15:39,940,0,62500,402
70734852,LL22148101M,9.82091E+14,1707,2022/12/20 15:55,1322,0,57000,606
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 16:18,674,0,64000,349
70721340,LL22144904M,9.82091E+14,1707,2022/12/20 16:29,376,0,79000,433
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 16:36,518,0,69000,493
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 16:44,352,0,70500,232
70734162,LL22150204M,9.82091E+14,1707,2022/12/20 16:50,488,0,57500,396
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 17:01,171,0,65500,102
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 17:04,689,0,58000,245
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 17:18,114,0,65000,76
70721340,LL22144904M,9.82091E+14,1707,2022/12/20 17:22,299,0,79000,292
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 17:28,38,0,,25
70734891,LL22149402M,9.82091E+14,1707,2022/12/20 18:10,453,0,64000,329
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 18:20,391,0,58000,196
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/20 18:56,531,0,81000,570
70734876,LL22153804M,9.82091E+14,1707,2022/12/20 19:06,592,0,73500,450
70732905,LL22141101M,9.82091E+14,1707,2022/12/20 19:16,286,0,69000,219
70734154,LL22150506M,9.82091E+14,1707,2022/12/20 19:29,604,0,73500,197
70734119,LL22150501M,9.82091E+14,1707,2022/12/20 20:00,439,0,65500,201
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 21:03,49,0,,27
70721340,LL22144904M,9.82091E+14,1707,2022/12/20 21:48,226,0,80000,284
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 21:52,24,0,,2
70734848,LL22148404M,9.82091E+14,1707,2022/12/20 22:10,489,0,68000,351
70739142,LL22150005M,9.82091E+14,1707,2022/12/20 22:18,39,0,,20
70734162,LL22150204M,9.82091E+14,1707,2022/12/20 22:24,105,0,56500,59
70734876,LL22153804M,9.82091E+14,1707,2022/12/20 22:42,493,0,72000,353
70734876,LL22153804M,9.82091E+14,1707,2022/12/21 0:54,390,0,72000,295
70734852,LL22148101M,9.82091E+14,1707,2022/12/21 1:41,549,0,55500,263
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 1:55,63,0,71500,35
70721340,LL22144904M,9.82091E+14,1707,2022/12/21 1:56,297,0,78500,316
70721340,LL22144904M,9.82091E+14,1707,2022/12/21 2:03,45,0,,21
70739142,LL22150005M,9.82091E+14,1707,2022/12/21 2:04,90,0,58000,2
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/21 2:06,370,0,80500,329
70734162,LL22150204M,9.82091E+14,1707,2022/12/21 2:58,202,0,57500,137
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 3:02,49,0,,34
70732905,LL22141101M,9.82091E+14,1707,2022/12/21 3:04,774,0,69000,485
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 3:52,40,0,,33
70734852,LL22148101M,9.82091E+14,1707,2022/12/21 3:55,114,0,56500,45
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 4:03,205,0,66000,86
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 4:08,720,0,65000,327
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 4:22,71,0,62500,29
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 4:27,43,0,,24
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 4:33,34,0,,18
70734848,LL22148404M,9.82091E+14,1707,2022/12/21 4:52,124,0,68000,52
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 4:55,361,0,73500,152
70739142,LL22150005M,9.82091E+14,1707,2022/12/21 5:02,83,0,57000,42
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 5:04,120,0,73000,90
70739142,LL22150005M,9.82091E+14,1707,2022/12/21 5:07,37,0,,13
70721340,LL22144904M,9.82091E+14,1707,2022/12/21 5:07,490,0,80000,423
70739142,LL22150005M,9.82091E+14,1707,2022/12/21 5:16,117,0,58000,41
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 5:18,77,0,73000,52
70739142,LL22150005M,9.82091E+14,1707,2022/12/21 5:21,172,0,58000,71
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 5:24,64,0,71500,37
70739142,LL22150005M,9.82091E+14,1707,2022/12/21 5:29,96,0,57000,31
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 5:31,25,0,,29
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/21 5:42,439,0,80000,421
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 5:51,71,0,73000,26
,,,1707,2022/12/21 6:00,6,0,,54
70734162,LL22150204M,9.82091E+14,1707,2022/12/21 6:08,372,0,57500,222
70734876,LL22153804M,9.82091E+14,1707,2022/12/21 6:54,249,0,72500,141
70732905,LL22141101M,9.82091E+14,1707,2022/12/21 6:59,904,0,69000,462
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/21 7:16,550,0,80000,477
70734848,LL22148404M,9.82091E+14,1707,2022/12/21 7:25,586,0,68000,367
70732905,LL22141101M,9.82091E+14,1707,2022/12/21 7:36,60,0,,35
70734852,LL22148101M,9.82091E+14,1707,2022/12/21 7:39,661,0,57000,245
70739142,LL22150005M,9.82091E+14,1707,2022/12/21 7:51,510,0,58000,186
70734891,LL22149402M,9.82091E+14,1707,2022/12/21 7:59,1066,0,63000,684
70734852,LL22148101M,9.82091E+14,1707,2022/12/21 8:17,136,0,56500,63
70734876,LL22153804M,9.82091E+14,1707,2022/12/21 8:20,521,0,72500,358
70739142,LL22150005M,9.82091E+14,1707,2022/12/21 8:29,31,0,,17
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 8:30,10,0,,10
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 8:30,22,0,,31
70734162,LL22150204M,9.82091E+14,1707,2022/12/21 8:31,468,0,56500,281
70732905,LL22141101M,9.82091E+14,1707,2022/12/21 8:39,606,0,68000,327
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 8:49,925,0,64000,476
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 9:05,273,0,72000,115
70721340,LL22144904M,9.82091E+14,1707,2022/12/21 9:10,484,0,78500,437
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 9:19,263,0,72500,80
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 9:34,42,0,,17
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/21 9:36,535,0,80000,428
70734119,LL22150501M,9.82091E+14,1707,2022/12/21 9:45,38,0,,34
70734154,LL22150506M,9.82091E+14,1707,2022/12/21 9:46,103,0,72000,44
70739142,LL22150005M,9.82091E+14,1707,2022/12/21 9:48,586,0,57500,156
