animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
70931962,DD23099101M,9.82091E+14,1709,2023/7/6 16:06,1134,0,59000,747
70935897,DD23089701M,9.82091E+14,1709,2023/7/6 16:26,130,0,61000,84
70933850,DD23100505M,9.82091E+14,1709,2023/7/6 16:45,341,0,24000,167
70935887,DD23090002M,9.82091E+14,1709,2023/7/6 17:05,314,0,62000,217
70933864,DD23098901M,9.82091E+14,1709,2023/7/6 17:11,1345,0,60000,812
70936054,DD23099502M,9.82091E+14,1709,2023/7/6 17:34,908,0,65000,543
70935906,DD23091801M,9.82091E+14,1709,2023/7/6 17:54,1592,0,55500,970
70933393,DD23085002M,9.82091E+14,1709,2023/7/6 18:21,998,0,62000,645
70933885,DD23099802M,9.82091E+14,1709,2023/7/6 18:37,1179,0,54500,591
70936054,DD23099502M,9.82091E+14,1709,2023/7/6 18:58,376,0,66000,225
70933850,DD23100505M,9.82091E+14,1709,2023/7/6 19:39,1060,0,23000,631
70933393,DD23085002M,9.82091E+14,1709,2023/7/6 19:57,622,0,63000,455
70935887,DD23090002M,9.82091E+14,1709,2023/7/6 20:08,513,0,62500,348
70935887,DD23090002M,9.82091E+14,1709,2023/7/6 20:37,345,0,63000,217
70935897,DD23089701M,9.82091E+14,1709,2023/7/6 20:44,280,0,61500,172
70931962,DD23099101M,9.82091E+14,1709,2023/7/6 21:40,846,0,60500,578
70936054,DD23099502M,9.82091E+14,1709,2023/7/6 22:24,491,0,67000,279
70935906,DD23091801M,9.82091E+14,1709,2023/7/6 22:34,230,0,58000,111
70936014,DD23096003M,9.82091E+14,1709,2023/7/6 22:41,1224,0,38500,655
70934385,DD23079503M,9.82091E+14,1709,2023/7/6 23:33,995,0,64000,649
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 0:10,212,0,63000,116
70935897,DD23089701M,9.82091E+14,1709,2023/7/7 0:59,1128,0,61000,691
70933864,DD23098901M,9.82091E+14,1709,2023/7/7 1:19,1093,0,60000,561
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 1:37,607,0,62500,398
70933393,DD23085002M,9.82091E+14,1709,2023/7/7 1:47,575,0,63500,372
70933850,DD23100505M,9.82091E+14,1709,2023/7/7 2:26,1107,0,23500,611
70933885,DD23099802M,9.82091E+14,1709,2023/7/7 3:38,1374,0,54500,488
70935906,DD23091801M,9.82091E+14,1709,2023/7/7 4:43,1465,0,56000,806
70933393,DD23085002M,9.82091E+14,1709,2023/7/7 5:08,834,0,63500,574
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 5:22,768,0,62500,431
70934385,DD23079503M,9.82091E+14,1709,2023/7/7 5:36,791,0,64000,466
70934385,DD23079503M,9.82091E+14,1709,2023/7/7 5:51,481,0,64500,301
70936054,DD23099502M,9.82091E+14,1709,2023/7/7 5:59,1065,0,66000,566
70931962,DD23099101M,9.82091E+14,1709,2023/7/7 6:18,1651,0,59500,1103
70935897,DD23089701M,9.82091E+14,1709,2023/7/7 6:46,1202,0,61000,676
70935897,DD23089701M,9.82091E+14,1709,2023/7/7 7:09,63,0,61000,1
70934385,DD23079503M,9.82091E+14,1709,2023/7/7 7:12,167,0,64500,83
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 7:40,146,0,64500,60
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 7:50,349,0,63500,197
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 8:01,345,0,63500,198
70933864,DD23098901M,9.82091E+14,1709,2023/7/7 8:08,658,0,59500,256
70933393,DD23085002M,9.82091E+14,1709,2023/7/7 8:21,419,0,63500,271
70936054,DD23099502M,9.82091E+14,1709,2023/7/7 8:33,69,0,66500,32
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 8:55,195,0,64000,99
70936054,DD23099502M,9.82091E+14,1709,2023/7/7 9:07,259,0,66500,159
70934385,DD23079503M,9.82091E+14,1709,2023/7/7 9:13,328,0,65500,226
70933885,DD23099802M,9.82091E+14,1709,2023/7/7 9:19,581,0,54500,235
70935897,DD23089701M,9.82091E+14,1709,2023/7/7 9:30,157,0,62000,81
70933864,DD23098901M,9.82091E+14,1709,2023/7/7 9:33,886,0,59500,441
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 9:48,164,0,63500,97
70935906,DD23091801M,9.82091E+14,1709,2023/7/7 9:51,885,0,57000,459
70933864,DD23098901M,9.82091E+14,1709,2023/7/7 10:06,242,0,59000,62
70933850,DD23100505M,9.82091E+14,1709,2023/7/7 10:12,988,0,24000,513
70936014,DD23096003M,9.82091E+14,1709,2023/7/7 10:29,1298,0,37000,751
70933885,DD23099802M,9.82091E+14,1709,2023/7/7 10:52,695,0,54500,304
70931962,DD23099101M,9.82091E+14,1709,2023/7/7 11:04,495,0,61500,303
70936054,DD23099502M,9.82091E+14,1709,2023/7/7 11:13,754,0,66500,444
70935906,DD23091801M,9.82091E+14,1709,2023/7/7 11:48,62,0,57000,29
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 12:30,691,0,63000,445
70935897,DD23089701M,9.82091E+14,1709,2023/7/7 12:42,1131,0,61000,705
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 13:01,347,0,63500,233
70933393,DD23085002M,9.82091E+14,1709,2023/7/7 13:07,823,0,63000,484
70934385,DD23079503M,9.82091E+14,1709,2023/7/7 13:21,790,0,64500,523
70934385,DD23079503M,9.82091E+14,1709,2023/7/7 13:36,325,0,65000,214
70933864,DD23098901M,9.82091E+14,1709,2023/7/7 13:42,1515,0,60500,805
70933885,DD23099802M,9.82091E+14,1709,2023/7/7 14:10,758,0,55500,358
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 14:23,339,0,63500,238
70935897,DD23089701M,9.82091E+14,1709,2023/7/7 14:32,226,0,62000,95
70935906,DD23091801M,9.82091E+14,1709,2023/7/7 14:37,506,0,59000,199
70934385,DD23079503M,9.82091E+14,1709,2023/7/7 14:51,162,0,65500,105
70933850,DD23100505M,9.82091E+14,1709,2023/7/7 15:01,1081,0,48250,506
70933393,DD23085002M,9.82091E+14,1709,2023/7/7 15:19,632,0,63000,364
70936054,DD23099502M,9.82091E+14,1709,2023/7/7 15:30,1141,0,66500,642
70935906,DD23091801M,9.82091E+14,1709,2023/7/7 15:50,947,0,56500,469
70935897,DD23089701M,9.82091E+14,1709,2023/7/7 16:06,104,0,62500,51
70933885,DD23099802M,9.82091E+14,1709,2023/7/7 16:09,296,0,55000,156
70936014,DD23096003M,9.82091E+14,1709,2023/7/7 16:16,989,0,38000,611
70935897,DD23089701M,9.82091E+14,1709,2023/7/7 16:33,442,0,61500,272
70931962,DD23099101M,9.82091E+14,1709,2023/7/7 16:41,665,0,60500,380
70933885,DD23099802M,9.82091E+14,1709,2023/7/7 16:52,292,0,55500,152
70936054,DD23099502M,9.82091E+14,1709,2023/7/7 16:58,421,0,67000,255
70933864,DD23098901M,9.82091E+14,1709,2023/7/7 17:05,719,0,61500,334
70933393,DD23085002M,9.82091E+14,1709,2023/7/7 17:25,551,0,62500,355
70933850,DD23100505M,9.82091E+14,1709,2023/7/7 17:48,252,0,50000,3
70935906,DD23091801M,9.82091E+14,1709,2023/7/7 18:04,90,0,56500,27
70935906,DD23091801M,9.82091E+14,1709,2023/7/7 18:07,611,0,57000,278
70933850,DD23100505M,9.82091E+14,1709,2023/7/7 18:18,208,0,49500,87
70933850,DD23100505M,9.82091E+14,1709,2023/7/7 18:24,784,0,25000,406
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 18:37,836,0,63000,525
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 19:02,245,0,63000,142
70931962,DD23099101M,9.82091E+14,1709,2023/7/7 19:33,1081,0,61000,752
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 19:51,123,0,63500,68
70935906,DD23091801M,9.82091E+14,1709,2023/7/7 19:54,611,0,57500,357
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 20:05,91,0,63500,46
70934385,DD23079503M,9.82091E+14,1709,2023/7/7 20:16,992,0,64500,680
70933885,DD23099802M,9.82091E+14,1709,2023/7/7 20:33,908,0,55500,427
70933393,DD23085002M,9.82091E+14,1709,2023/7/7 20:49,978,0,64000,667
70933850,DD23100505M,9.82091E+14,1709,2023/7/7 21:06,709,0,24500,370
70936054,DD23099502M,9.82091E+14,1709,2023/7/7 21:42,629,0,67500,338
70935887,DD23090002M,9.82091E+14,1709,2023/7/7 22:17,501,0,63500,317
70935897,DD23089701M,9.82091E+14,1709,2023/7/7 22:34,895,0,62000,589
70936014,DD23096003M,9.82091E+14,1709,2023/7/7 22:55,1094,0,39500,652
70933393,DD23085002M,9.82091E+14,1709,2023/7/7 23:53,161,0,64000,58
70933393,DD23085002M,9.82091E+14,1709,2023/7/7 23:57,490,0,64000,321
70933850,DD23100505M,9.82091E+14,1709,2023/7/8 0:43,461,0,25500,215
70936054,DD23099502M,9.82091E+14,1709,2023/7/8 0:58,468,0,66500,260
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 1:07,225,0,63500,145
70931962,DD23099101M,9.82091E+14,1709,2023/7/8 1:21,826,0,61500,556
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 1:48,238,0,63500,148
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 3:04,150,0,63500,86
70933885,DD23099802M,9.82091E+14,1709,2023/7/8 3:17,705,0,55500,268
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 3:30,1015,0,59000,515
70933850,DD23100505M,9.82091E+14,1709,2023/7/8 3:57,540,0,24000,253
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 4:33,786,0,63500,399
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 5:02,229,0,63500,123
70935906,DD23091801M,9.82091E+14,1709,2023/7/8 5:16,1132,0,56500,546
70933393,DD23085002M,9.82091E+14,1709,2023/7/8 5:36,965,0,63000,632
70936054,DD23099502M,9.82091E+14,1709,2023/7/8 6:04,639,0,66500,331
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 6:16,380,0,64000,165
70933885,DD23099802M,9.82091E+14,1709,2023/7/8 6:23,753,0,55500,321
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 6:36,425,0,64000,284
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 6:51,780,0,60000,372
70935897,DD23089701M,9.82091E+14,1709,2023/7/8 7:04,1109,0,61000,677
70935906,DD23091801M,9.82091E+14,1709,2023/7/8 7:28,160,0,57000,81
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 7:31,665,0,64500,423
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 7:45,474,0,65000,327
70933885,DD23099802M,9.82091E+14,1709,2023/7/8 7:54,423,0,55500,168
70931962,DD23099101M,9.82091E+14,1709,2023/7/8 8:01,1189,0,62000,710
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 8:21,235,0,64000,122
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 8:31,274,0,60000,111
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 8:38,223,0,60000,105
70933393,DD23085002M,9.82091E+14,1709,2023/7/8 8:42,465,0,63000,327
70935906,DD23091801M,9.82091E+14,1709,2023/7/8 9:00,1027,0,56500,547
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 9:17,575,0,64500,344
70936014,DD23096003M,9.82091E+14,1709,2023/7/8 9:48,1074,0,39000,603
70936054,DD23099502M,9.82091E+14,1709,2023/7/8 10:06,857,0,66500,462
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 10:33,158,0,65000,71
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 10:39,742,0,48500,389
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 10:52,266,0,65000,176
70933885,DD23099802M,9.82091E+14,1709,2023/7/8 10:57,823,0,56500,344
70933850,DD23100505M,9.82091E+14,1709,2023/7/8 11:39,929,0,42500,418
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 11:56,316,0,65500,222
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 12:01,931,0,61000,442
70935906,DD23091801M,9.82091E+14,1709,2023/7/8 12:19,45,0,,18
70935897,DD23089701M,9.82091E+14,1709,2023/7/8 12:20,1265,0,61500,790
70936014,DD23096003M,9.82091E+14,1709,2023/7/8 12:42,121,0,52000,2
70933393,DD23085002M,9.82091E+14,1709,2023/7/8 12:44,819,0,63500,409
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 12:58,180,0,64000,118
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 13:03,134,0,64000,63
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 13:12,71,0,64000,54
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 13:17,281,0,67500,186
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 13:23,163,0,64500,114
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 13:26,132,0,65000,63
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 13:30,248,0,65000,139
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 13:39,151,0,62000,20
70935906,DD23091801M,9.82091E+14,1709,2023/7/8 13:45,558,0,56500,271
70935906,DD23091801M,9.82091E+14,1709,2023/7/8 14:03,112,0,56500,47
70936014,DD23096003M,9.82091E+14,1709,2023/7/8 14:05,944,0,40500,484
70936054,DD23099502M,9.82091E+14,1709,2023/7/8 14:22,896,0,67500,505
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 14:37,1115,0,61500,504
70931962,DD23099101M,9.82091E+14,1709,2023/7/8 14:56,1359,0,61500,782
70933393,DD23085002M,9.82091E+14,1709,2023/7/8 15:19,676,0,64000,297
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 15:32,322,0,61000,126
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 15:38,501,0,64500,388
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 15:49,317,0,65000,190
70933850,DD23100505M,9.82091E+14,1709,2023/7/8 15:54,1094,0,49500,582
70933885,DD23099802M,9.82091E+14,1709,2023/7/8 16:13,1321,0,55000,556
70935897,DD23089701M,9.82091E+14,1709,2023/7/8 16:35,792,0,62000,550
70935906,DD23091801M,9.82091E+14,1709,2023/7/8 16:49,213,0,57000,104
70936054,DD23099502M,9.82091E+14,1709,2023/7/8 16:53,686,0,68500,388
70935906,DD23091801M,9.82091E+14,1709,2023/7/8 17:06,881,0,57000,505
70933393,DD23085002M,9.82091E+14,1709,2023/7/8 17:22,522,0,64000,299
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 17:31,894,0,65000,605
70936014,DD23096003M,9.82091E+14,1709,2023/7/8 17:46,65,0,52000,1
70933850,DD23100505M,9.82091E+14,1709,2023/7/8 18:57,1148,0,34500,590
70933393,DD23085002M,9.82091E+14,1709,2023/7/8 19:26,777,0,64000,555
70931962,DD23099101M,9.82091E+14,1709,2023/7/8 19:39,1147,0,63500,749
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 20:00,110,0,66500,58
70935906,DD23091801M,9.82091E+14,1709,2023/7/8 20:07,625,0,59000,366
70934385,DD23079503M,9.82091E+14,1709,2023/7/8 20:19,543,0,65500,415
70933885,DD23099802M,9.82091E+14,1709,2023/7/8 20:28,1003,0,57000,504
70936054,DD23099502M,9.82091E+14,1709,2023/7/8 20:45,540,0,69000,320
70935887,DD23090002M,9.82091E+14,1709,2023/7/8 21:29,561,0,66000,375
70935897,DD23089701M,9.82091E+14,1709,2023/7/8 22:08,977,0,63000,635
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 22:25,963,0,60500,550
70933393,DD23085002M,9.82091E+14,1709,2023/7/8 23:06,176,0,65000,78
70933864,DD23098901M,9.82091E+14,1709,2023/7/8 23:21,500,0,61000,285
70936014,DD23096003M,9.82091E+14,1709,2023/7/8 23:43,1330,0,39500,746
70935906,DD23091801M,9.82091E+14,1709,2023/7/9 0:13,773,0,59000,440
70933850,DD23100505M,9.82091E+14,1709,2023/7/9 0:26,1213,0,24500,613
70936054,DD23099502M,9.82091E+14,1709,2023/7/9 0:46,628,0,68000,362
70933393,DD23085002M,9.82091E+14,1709,2023/7/9 0:57,878,0,65500,687
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 1:31,512,0,65000,338
70935897,DD23089701M,9.82091E+14,1709,2023/7/9 3:35,805,0,63000,465
70933885,DD23099802M,9.82091E+14,1709,2023/7/9 3:49,795,0,57000,224
70933393,DD23085002M,9.82091E+14,1709,2023/7/9 4:07,266,0,66000,141
70934385,DD23079503M,9.82091E+14,1709,2023/7/9 4:14,854,0,64500,513
70934385,DD23079503M,9.82091E+14,1709,2023/7/9 4:34,476,0,65000,309
70935906,DD23091801M,9.82091E+14,1709,2023/7/9 5:05,643,0,59000,337
70933864,DD23098901M,9.82091E+14,1709,2023/7/9 5:17,1095,0,61000,592
70931962,DD23099101M,9.82091E+14,1709,2023/7/9 5:41,1421,0,62500,809
70936054,DD23099502M,9.82091E+14,1709,2023/7/9 6:05,683,0,68000,388
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 6:16,990,0,64000,618
70933885,DD23099802M,9.82091E+14,1709,2023/7/9 6:55,957,0,56500,369
70933864,DD23098901M,9.82091E+14,1709,2023/7/9 7:11,588,0,62500,330
70935897,DD23089701M,9.82091E+14,1709,2023/7/9 7:28,1040,0,65500,574
70935906,DD23091801M,9.82091E+14,1709,2023/7/9 8:00,195,0,59500,82
70933850,DD23100505M,9.82091E+14,1709,2023/7/9 8:11,1348,0,25000,635
70931962,DD23099101M,9.82091E+14,1709,2023/7/9 8:35,96,0,64000,29
70934385,DD23079503M,9.82091E+14,1709,2023/7/9 8:39,58,0,,49
70933885,DD23099802M,9.82091E+14,1709,2023/7/9 8:40,340,0,56500,141
70934385,DD23079503M,9.82091E+14,1709,2023/7/9 8:49,481,0,66000,343
70933864,DD23098901M,9.82091E+14,1709,2023/7/9 8:59,371,0,62000,168
70933864,DD23098901M,9.82091E+14,1709,2023/7/9 9:07,114,0,61500,46
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 9:10,215,0,65500,145
70933885,DD23099802M,9.82091E+14,1709,2023/7/9 9:13,299,0,56500,74
70933885,DD23099802M,9.82091E+14,1709,2023/7/9 9:22,69,0,56500,7
70933393,DD23085002M,9.82091E+14,1709,2023/7/9 9:26,1020,0,64500,740
70935906,DD23091801M,9.82091E+14,1709,2023/7/9 9:43,1204,0,57500,686
70936014,DD23096003M,9.82091E+14,1709,2023/7/9 10:04,1315,0,38000,758
70935897,DD23089701M,9.82091E+14,1709,2023/7/9 10:27,784,0,63500,383
70936054,DD23099502M,9.82091E+14,1709,2023/7/9 10:40,872,0,67500,460
70931962,DD23099101M,9.82091E+14,1709,2023/7/9 10:55,1171,0,63000,812
70933885,DD23099802M,9.82091E+14,1709,2023/7/9 11:21,829,0,56000,418
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 11:35,601,0,65000,393
70933864,DD23098901M,9.82091E+14,1709,2023/7/9 11:45,859,0,62000,471
70934385,DD23079503M,9.82091E+14,1709,2023/7/9 12:00,422,0,66000,252
70934385,DD23079503M,9.82091E+14,1709,2023/7/9 12:10,1142,0,66000,751
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 12:30,453,0,66000,288
70936054,DD23099502M,9.82091E+14,1709,2023/7/9 12:38,347,0,68000,200
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 12:44,161,0,65500,91
70933864,DD23098901M,9.82091E+14,1709,2023/7/9 12:51,724,0,63000,354
70935897,DD23089701M,9.82091E+14,1709,2023/7/9 13:07,1129,0,63500,640
70936014,DD23096003M,9.82091E+14,1709,2023/7/9 13:31,257,0,53000,2
70933850,DD23100505M,9.82091E+14,1709,2023/7/9 13:47,1188,0,25000,567
70935906,DD23091801M,9.82091E+14,1709,2023/7/9 14:09,878,0,58500,483
70933393,DD23085002M,9.82091E+14,1709,2023/7/9 14:26,778,0,65000,542
70933864,DD23098901M,9.82091E+14,1709,2023/7/9 14:40,709,0,62000,340
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 15:04,421,0,66000,157
70935897,DD23089701M,9.82091E+14,1709,2023/7/9 15:12,45,0,,6
70933885,DD23099802M,9.82091E+14,1709,2023/7/9 15:13,777,0,56000,287
70936054,DD23099502M,9.82091E+14,1709,2023/7/9 15:27,796,0,68500,451
70935897,DD23089701M,9.82091E+14,1709,2023/7/9 15:41,430,0,63500,222
70936014,DD23096003M,9.82091E+14,1709,2023/7/9 15:48,976,0,42000,560
70936014,DD23096003M,9.82091E+14,1709,2023/7/9 16:08,23,0,,1
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 16:10,405,0,65500,296
70933885,DD23099802M,9.82091E+14,1709,2023/7/9 16:20,189,0,56500,104
70935906,DD23091801M,9.82091E+14,1709,2023/7/9 16:28,130,0,59000,70
70933393,DD23085002M,9.82091E+14,1709,2023/7/9 16:32,330,0,64000,56
70931962,DD23099101M,9.82091E+14,1709,2023/7/9 16:38,401,0,63500,220
70934385,DD23079503M,9.82091E+14,1709,2023/7/9 16:46,392,0,66500,322
70934385,DD23079503M,9.82091E+14,1709,2023/7/9 16:54,273,0,67000,200
70933864,DD23098901M,9.82091E+14,1709,2023/7/9 17:34,722,0,62500,361
70933393,DD23085002M,9.82091E+14,1709,2023/7/9 17:46,644,0,64000,510
70935897,DD23089701M,9.82091E+14,1709,2023/7/9 17:57,588,0,63500,390
70935906,DD23091801M,9.82091E+14,1709,2023/7/9 18:07,832,0,58000,494
70935906,DD23091801M,9.82091E+14,1709,2023/7/9 18:41,160,0,59000,77
70933850,DD23100505M,9.82091E+14,1709,2023/7/9 18:54,1528,0,24500,748
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 19:19,555,0,65500,437
70933885,DD23099802M,9.82091E+14,1709,2023/7/9 19:39,1072,0,57000,495
70931962,DD23099101M,9.82091E+14,1709,2023/7/9 19:57,996,0,63500,733
70934385,DD23079503M,9.82091E+14,1709,2023/7/9 20:16,335,0,66500,294
70936054,DD23099502M,9.82091E+14,1709,2023/7/9 20:35,867,0,68000,503
70936014,DD23096003M,9.82091E+14,1709,2023/7/9 21:53,535,0,40500,278
70933850,DD23100505M,9.82091E+14,1709,2023/7/9 22:02,869,0,25000,437
70933393,DD23085002M,9.82091E+14,1709,2023/7/9 22:19,763,0,66000,611
70933864,DD23098901M,9.82091E+14,1709,2023/7/9 22:38,1042,0,62000,613
70935897,DD23089701M,9.82091E+14,1709,2023/7/9 23:25,332,0,63500,173
70935887,DD23090002M,9.82091E+14,1709,2023/7/9 23:45,805,0,66000,537
70931962,DD23099101M,9.82091E+14,1709,2023/7/10 0:47,646,0,64500,421
70936014,DD23096003M,9.82091E+14,1709,2023/7/10 1:03,1017,0,40500,623
70933393,DD23085002M,9.82091E+14,1709,2023/7/10 1:21,290,0,66500,200
70936054,DD23099502M,9.82091E+14,1709,2023/7/10 1:30,517,0,69000,293
70934385,DD23079503M,9.82091E+14,1709,2023/7/10 1:46,120,0,66000,81
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 1:50,469,0,67000,335
70933850,DD23100505M,9.82091E+14,1709,2023/7/10 3:07,1259,0,25500,652
70933885,DD23099802M,9.82091E+14,1709,2023/7/10 3:28,953,0,56500,423
70933885,DD23099802M,9.82091E+14,1709,2023/7/10 3:46,121,0,57000,63
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 4:19,94,0,67000,38
70935897,DD23089701M,9.82091E+14,1709,2023/7/10 4:27,956,0,63500,527
70936054,DD23099502M,9.82091E+14,1709,2023/7/10 4:56,446,0,69000,230
70933864,DD23098901M,9.82091E+14,1709,2023/7/10 5:05,1403,0,62000,639
70935906,DD23091801M,9.82091E+14,1709,2023/7/10 5:29,1271,0,58500,684
70934385,DD23079503M,9.82091E+14,1709,2023/7/10 6:03,1694,0,66000,865
70933885,DD23099802M,9.82091E+14,1709,2023/7/10 6:32,755,0,57000,358
70931962,DD23099101M,9.82091E+14,1709,2023/7/10 6:54,1313,0,63500,783
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 7:19,149,0,66500,65
70935906,DD23091801M,9.82091E+14,1709,2023/7/10 7:37,810,0,59000,439
70933393,DD23085002M,9.82091E+14,1709,2023/7/10 7:51,838,0,65000,445
70933885,DD23099802M,9.82091E+14,1709,2023/7/10 8:07,313,0,56500,108
70933885,DD23099802M,9.82091E+14,1709,2023/7/10 8:14,350,0,56000,80
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 8:30,379,0,65000,238
70935897,DD23089701M,9.82091E+14,1709,2023/7/10 8:37,342,0,62500,216
70934385,DD23079503M,9.82091E+14,1709,2023/7/10 8:43,154,0,65500,118
70933864,DD23098901M,9.82091E+14,1709,2023/7/10 8:46,1084,0,62000,427
70936054,DD23099502M,9.82091E+14,1709,2023/7/10 9:05,713,0,68000,392
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 9:17,481,0,65000,315
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 9:47,300,0,66000,181
70935897,DD23089701M,9.82091E+14,1709,2023/7/10 10:14,1033,0,62500,628
70934385,DD23079503M,9.82091E+14,1709,2023/7/10 10:31,848,0,66500,489
70936014,DD23096003M,9.82091E+14,1709,2023/7/10 10:57,1150,0,40500,660
70936014,DD23096003M,9.82091E+14,1709,2023/7/10 11:24,122,0,53500,2
70933393,DD23085002M,9.82091E+14,1709,2023/7/10 11:44,939,0,65500,697
70933864,DD23098901M,9.82091E+14,1709,2023/7/10 12:15,440,0,62500,199
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 12:23,634,0,66000,419
70936054,DD23099502M,9.82091E+14,1709,2023/7/10 12:43,794,0,68500,458
70933850,DD23100505M,9.82091E+14,1709,2023/7/10 12:57,1453,0,24500,704
70935897,DD23089701M,9.82091E+14,1709,2023/7/10 13:21,411,0,64000,238
70933885,DD23099802M,9.82091E+14,1709,2023/7/10 13:28,1360,0,57000,588
70933864,DD23098901M,9.82091E+14,1709,2023/7/10 13:53,1389,0,62000,632
70935906,DD23091801M,9.82091E+14,1709,2023/7/10 14:16,1127,0,58000,601
70936014,DD23096003M,9.82091E+14,1709,2023/7/10 14:37,666,0,40500,394
70936014,DD23096003M,9.82091E+14,1709,2023/7/10 14:52,36,0,,1
70931962,DD23099101M,9.82091E+14,1709,2023/7/10 14:53,1542,0,63000,1032
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 15:19,671,0,66000,449
70935897,DD23089701M,9.82091E+14,1709,2023/7/10 15:31,1142,0,64000,730
70933864,DD23098901M,9.82091E+14,1709,2023/7/10 15:50,461,0,63000,91
70934385,DD23079503M,9.82091E+14,1709,2023/7/10 15:58,1804,0,66500,1051
70933393,DD23085002M,9.82091E+14,1709,2023/7/10 16:28,645,0,65500,514
70935897,DD23089701M,9.82091E+14,1709,2023/7/10 16:39,286,0,64500,190
70933864,DD23098901M,9.82091E+14,1709,2023/7/10 16:44,1080,0,63500,553
70933850,DD23100505M,9.82091E+14,1709,2023/7/10 17:07,34,0,,1
70933850,DD23100505M,9.82091E+14,1709,2023/7/10 17:12,53,0,,2
70936054,DD23099502M,9.82091E+14,1709,2023/7/10 17:15,1021,0,68500,596
70933885,DD23099802M,9.82091E+14,1709,2023/7/10 17:33,1034,0,57000,445
70933885,DD23099802M,9.82091E+14,1709,2023/7/10 17:52,169,0,57500,88
70935906,DD23091801M,9.82091E+14,1709,2023/7/10 18:03,1091,0,59000,670
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 18:22,436,0,66500,322
70936014,DD23096003M,9.82091E+14,1709,2023/7/10 19:01,55,0,,3
70935887,DD23090002M,9.82091E+14,1709,2023/7/10 19:34,247,0,66500,143
70933850,DD23100505M,9.82091E+14,1709,2023/7/10 19:38,326,0,39000,130
